playerID,year,tmID,Team_Weighted_Avg_Per_Minute_Previous_Year,Num_Players_Previous_Year,teammate_scores
lazicka01w,2,NYL,0.23829044627513463,15,"[{'playerID': 'amachma01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'coopeca01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'daleygr01w', 'Game_Score_Total': 100.40000000000003, 'Game_Score_Per_Game': 3.346666666666668, 'Game_Score_Per_Minute': 0.17400346620450613}, {'playerID': 'fordst01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'hammobe01w', 'Game_Score_Total': 232.10000000000008, 'Game_Score_Per_Game': 7.2531250000000025, 'Game_Score_Per_Minute': 0.2779640718562875}, {'playerID': 'johnsvi01w', 'Game_Score_Total': 267.1, 'Game_Score_Per_Game': 8.616129032258065, 'Game_Score_Per_Minute': 0.2610948191593353}, {'playerID': 'lobore01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'nagyan01w', 'Game_Score_Total': 103.19999999999999, 'Game_Score_Per_Game': 4.48695652173913, 'Game_Score_Per_Minute': 0.14870317002881842}, {'playerID': 'phillta01w', 'Game_Score_Total': 295.00000000000006, 'Game_Score_Per_Game': 9.516129032258066, 'Game_Score_Per_Minute': 0.30163599182004097}, {'playerID': 'radunha01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'robincr01w', 'Game_Score_Total': 162.29999999999998, 'Game_Score_Per_Game': 6.01111111111111, 'Game_Score_Per_Minute': 0.224792243767313}, {'playerID': 'weathte01w', 'Game_Score_Total': 247.39999999999998, 'Game_Score_Per_Game': 7.731249999999999, 'Game_Score_Per_Minute': 0.2294990723562152}, {'playerID': 'whitmta01w', 'Game_Score_Total': 127.70000000000002, 'Game_Score_Per_Game': 3.9906250000000005, 'Game_Score_Per_Minute': 0.18534107402031932}, {'playerID': 'wickssu01w', 'Game_Score_Total': 122.19999999999999, 'Game_Score_Per_Game': 3.8187499999999996, 'Game_Score_Per_Minute': 0.17970588235294116}]"
thompal01w,2,IND,0.2356862535521585,13,"[{'playerID': 'brazian01w', 'Game_Score_Total': 20.400000000000006, 'Game_Score_Per_Game': 0.9272727272727276, 'Game_Score_Per_Minute': 0.10049261083743845}, {'playerID': 'grubigo01w', 'Game_Score_Total': 131.20000000000002, 'Game_Score_Per_Game': 4.524137931034483, 'Game_Score_Per_Minute': 0.18222222222222226}, {'playerID': 'hallvi01w', 'Game_Score_Total': 85.79999999999998, 'Game_Score_Per_Game': 2.6812499999999995, 'Game_Score_Per_Minute': 0.14870017331022528}, {'playerID': 'iveyni01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'malcona01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'maxwemo01w', 'Game_Score_Total': 240.79999999999995, 'Game_Score_Per_Game': 7.524999999999999, 'Game_Score_Per_Minute': 0.23401360544217684}, {'playerID': 'mccarst01w', 'Game_Score_Total': 166.3, 'Game_Score_Per_Game': 5.196875, 'Game_Score_Per_Minute': 0.26188976377952755}, {'playerID': 'mcculda01w', 'Game_Score_Total': 111.40000000000003, 'Game_Score_Per_Game': 3.841379310344829, 'Game_Score_Per_Minute': 0.24429824561403515}, {'playerID': 'schumke01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'scottol01w', 'Game_Score_Total': 42.499999999999986, 'Game_Score_Per_Game': 1.5178571428571423, 'Game_Score_Per_Minute': 0.11517615176151758}, {'playerID': 'streiju01w', 'Game_Score_Total': 89.7, 'Game_Score_Per_Game': 3.3222222222222224, 'Game_Score_Per_Minute': 0.2115566037735849}, {'playerID': 'williri01w', 'Game_Score_Total': 282.90000000000003, 'Game_Score_Per_Game': 8.840625000000001, 'Game_Score_Per_Minute': 0.27899408284023675}]"
iveyni01w,2,IND,0.2356862535521585,13,"[{'playerID': 'brazian01w', 'Game_Score_Total': 20.400000000000006, 'Game_Score_Per_Game': 0.9272727272727276, 'Game_Score_Per_Minute': 0.10049261083743845}, {'playerID': 'grubigo01w', 'Game_Score_Total': 131.20000000000002, 'Game_Score_Per_Game': 4.524137931034483, 'Game_Score_Per_Minute': 0.18222222222222226}, {'playerID': 'hallvi01w', 'Game_Score_Total': 85.79999999999998, 'Game_Score_Per_Game': 2.6812499999999995, 'Game_Score_Per_Minute': 0.14870017331022528}, {'playerID': 'malcona01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'maxwemo01w', 'Game_Score_Total': 240.79999999999995, 'Game_Score_Per_Game': 7.524999999999999, 'Game_Score_Per_Minute': 0.23401360544217684}, {'playerID': 'mccarst01w', 'Game_Score_Total': 166.3, 'Game_Score_Per_Game': 5.196875, 'Game_Score_Per_Minute': 0.26188976377952755}, {'playerID': 'mcculda01w', 'Game_Score_Total': 111.40000000000003, 'Game_Score_Per_Game': 3.841379310344829, 'Game_Score_Per_Minute': 0.24429824561403515}, {'playerID': 'schumke01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'scottol01w', 'Game_Score_Total': 42.499999999999986, 'Game_Score_Per_Game': 1.5178571428571423, 'Game_Score_Per_Minute': 0.11517615176151758}, {'playerID': 'streiju01w', 'Game_Score_Total': 89.7, 'Game_Score_Per_Game': 3.3222222222222224, 'Game_Score_Per_Minute': 0.2115566037735849}, {'playerID': 'thompal01w', 'Game_Score_Total': 213.89999999999998, 'Game_Score_Per_Game': 6.8999999999999995, 'Game_Score_Per_Minute': 0.2700757575757575}, {'playerID': 'williri01w', 'Game_Score_Total': 282.90000000000003, 'Game_Score_Per_Game': 8.840625000000001, 'Game_Score_Per_Minute': 0.27899408284023675}]"
daleygr01w,2,NYL,0.23829044627513463,15,"[{'playerID': 'amachma01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'coopeca01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'fordst01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'hammobe01w', 'Game_Score_Total': 232.10000000000008, 'Game_Score_Per_Game': 7.2531250000000025, 'Game_Score_Per_Minute': 0.2779640718562875}, {'playerID': 'johnsvi01w', 'Game_Score_Total': 267.1, 'Game_Score_Per_Game': 8.616129032258065, 'Game_Score_Per_Minute': 0.2610948191593353}, {'playerID': 'lazicka01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'lobore01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'nagyan01w', 'Game_Score_Total': 103.19999999999999, 'Game_Score_Per_Game': 4.48695652173913, 'Game_Score_Per_Minute': 0.14870317002881842}, {'playerID': 'phillta01w', 'Game_Score_Total': 295.00000000000006, 'Game_Score_Per_Game': 9.516129032258066, 'Game_Score_Per_Minute': 0.30163599182004097}, {'playerID': 'radunha01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'robincr01w', 'Game_Score_Total': 162.29999999999998, 'Game_Score_Per_Game': 6.01111111111111, 'Game_Score_Per_Minute': 0.224792243767313}, {'playerID': 'weathte01w', 'Game_Score_Total': 247.39999999999998, 'Game_Score_Per_Game': 7.731249999999999, 'Game_Score_Per_Minute': 0.2294990723562152}, {'playerID': 'whitmta01w', 'Game_Score_Total': 127.70000000000002, 'Game_Score_Per_Game': 3.9906250000000005, 'Game_Score_Per_Minute': 0.18534107402031932}, {'playerID': 'wickssu01w', 'Game_Score_Total': 122.19999999999999, 'Game_Score_Per_Game': 3.8187499999999996, 'Game_Score_Per_Minute': 0.17970588235294116}]"
moweje01w,2,POR,0.2299639865630816,13,"[{'playerID': 'barksla01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'beviltu01w', 'Game_Score_Total': 124.60000000000002, 'Game_Score_Per_Game': 3.8937500000000007, 'Game_Score_Per_Minute': 0.15653266331658294}, {'playerID': 'burraal01w', 'Game_Score_Total': 96.19999999999999, 'Game_Score_Per_Game': 4.580952380952381, 'Game_Score_Per_Minute': 0.30636942675159234}, {'playerID': 'crawlsy01w', 'Game_Score_Total': 217.5, 'Game_Score_Per_Game': 7.016129032258065, 'Game_Score_Per_Minute': 0.23387096774193547}, {'playerID': 'folklkr01w', 'Game_Score_Total': 196.19999999999993, 'Game_Score_Per_Game': 6.131249999999998, 'Game_Score_Per_Minute': 0.23218934911242595}, {'playerID': 'jacksta02w', 'Game_Score_Total': 79.50000000000001, 'Game_Score_Per_Game': 4.676470588235295, 'Game_Score_Per_Minute': 0.2977528089887641}, {'playerID': 'nygaava01w', 'Game_Score_Total': 158.5, 'Game_Score_Per_Game': 4.953125, 'Game_Score_Per_Minute': 0.18801897983392646}, {'playerID': 'stileja01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'thomast01w', 'Game_Score_Total': 147.09999999999997, 'Game_Score_Per_Game': 4.596874999999999, 'Game_Score_Per_Minute': 0.17045191193511003}, {'playerID': 'walkede01w', 'Game_Score_Total': 32.69999999999999, 'Game_Score_Per_Game': 1.0899999999999996, 'Game_Score_Per_Minute': 0.10514469453376202}, {'playerID': 'witheso01w', 'Game_Score_Total': 296.3, 'Game_Score_Per_Game': 9.259375, 'Game_Score_Per_Minute': 0.27926484448633365}, {'playerID': 'youngca01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}]"
youngca01w,2,POR,0.2299639865630816,13,"[{'playerID': 'barksla01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'beviltu01w', 'Game_Score_Total': 124.60000000000002, 'Game_Score_Per_Game': 3.8937500000000007, 'Game_Score_Per_Minute': 0.15653266331658294}, {'playerID': 'burraal01w', 'Game_Score_Total': 96.19999999999999, 'Game_Score_Per_Game': 4.580952380952381, 'Game_Score_Per_Minute': 0.30636942675159234}, {'playerID': 'crawlsy01w', 'Game_Score_Total': 217.5, 'Game_Score_Per_Game': 7.016129032258065, 'Game_Score_Per_Minute': 0.23387096774193547}, {'playerID': 'folklkr01w', 'Game_Score_Total': 196.19999999999993, 'Game_Score_Per_Game': 6.131249999999998, 'Game_Score_Per_Minute': 0.23218934911242595}, {'playerID': 'jacksta02w', 'Game_Score_Total': 79.50000000000001, 'Game_Score_Per_Game': 4.676470588235295, 'Game_Score_Per_Minute': 0.2977528089887641}, {'playerID': 'moweje01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'nygaava01w', 'Game_Score_Total': 158.5, 'Game_Score_Per_Game': 4.953125, 'Game_Score_Per_Minute': 0.18801897983392646}, {'playerID': 'stileja01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'thomast01w', 'Game_Score_Total': 147.09999999999997, 'Game_Score_Per_Game': 4.596874999999999, 'Game_Score_Per_Minute': 0.17045191193511003}, {'playerID': 'walkede01w', 'Game_Score_Total': 32.69999999999999, 'Game_Score_Per_Game': 1.0899999999999996, 'Game_Score_Per_Minute': 0.10514469453376202}, {'playerID': 'witheso01w', 'Game_Score_Total': 296.3, 'Game_Score_Per_Game': 9.259375, 'Game_Score_Per_Minute': 0.27926484448633365}]"
dydekma01w,2,UTA,0.30845811690980796,12,"[{'playerID': 'azzije01w', 'Game_Score_Total': 137.8, 'Game_Score_Per_Game': 9.186666666666667, 'Game_Score_Per_Minute': 0.24651162790697675}, {'playerID': 'consuca01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'dickeke01w', 'Game_Score_Total': 81.4, 'Game_Score_Per_Game': 2.54375, 'Game_Score_Per_Minute': 0.10290771175726929}, {'playerID': 'ferdima01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'goodsad01w', 'Game_Score_Total': 333.5, 'Game_Score_Per_Game': 11.5, 'Game_Score_Per_Minute': 0.3589881593110872}, {'playerID': 'herriam01w', 'Game_Score_Total': 55.30000000000001, 'Game_Score_Per_Game': 2.2120000000000006, 'Game_Score_Per_Minute': 0.16217008797653962}, {'playerID': 'hledeko01w', 'Game_Score_Total': 203.09999999999997, 'Game_Score_Per_Game': 6.551612903225806, 'Game_Score_Per_Minute': 0.23425605536332175}, {'playerID': 'johnsla01w', 'Game_Score_Total': 61.300000000000026, 'Game_Score_Per_Game': 2.113793103448277, 'Game_Score_Per_Minute': 0.1274428274428275}, {'playerID': 'pavlimi01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'starbka01w', 'Game_Score_Total': 67.7, 'Game_Score_Per_Game': 2.3344827586206898, 'Game_Score_Per_Minute': 0.19911764705882354}, {'playerID': 'willina01w', 'Game_Score_Total': 449.0, 'Game_Score_Per_Game': 15.482758620689655, 'Game_Score_Per_Minute': 0.43214629451395575}]"
wolvean01w,2,CLE,0.24252890748123246,15,"[{'playerID': 'andrame01w', 'Game_Score_Total': 196.50000000000006, 'Game_Score_Per_Game': 6.140625000000002, 'Game_Score_Per_Minute': 0.24654956085319957}, {'playerID': 'badertr01w', 'Game_Score_Total': 31.900000000000013, 'Game_Score_Per_Game': 1.2760000000000005, 'Game_Score_Per_Minute': 0.1587064676616916}, {'playerID': 'barnead01w', 'Game_Score_Total': 6.299999999999997, 'Game_Score_Per_Game': 1.2599999999999993, 'Game_Score_Per_Minute': 0.34999999999999987}, {'playerID': 'brownru01w', 'Game_Score_Total': 199.8, 'Game_Score_Per_Game': 6.66, 'Game_Score_Per_Minute': 0.2942562592047128}, {'playerID': 'darlihe01w', 'Game_Score_Total': 88.69999999999999, 'Game_Score_Per_Game': 2.7718749999999996, 'Game_Score_Per_Minute': 0.1595323741007194}, {'playerID': 'hallvi01w', 'Game_Score_Total': 85.79999999999998, 'Game_Score_Per_Game': 2.6812499999999995, 'Game_Score_Per_Minute': 0.14870017331022528}, {'playerID': 'johnspo01w', 'Game_Score_Total': 7.499999999999998, 'Game_Score_Per_Game': 0.6249999999999999, 'Game_Score_Per_Minute': 0.13157894736842102}, {'playerID': 'jonesme01w', 'Game_Score_Total': 223.70000000000005, 'Game_Score_Per_Game': 6.990625000000001, 'Game_Score_Per_Minute': 0.23597046413502115}, {'playerID': 'melvich01w', 'Game_Score_Total': 266.59999999999997, 'Game_Score_Per_Game': 8.331249999999999, 'Game_Score_Per_Minute': 0.2949115044247787}, {'playerID': 'nemcoev01w', 'Game_Score_Total': 110.20000000000002, 'Game_Score_Per_Game': 7.871428571428573, 'Game_Score_Per_Minute': 0.24875846501128673}, {'playerID': 'rizzoje01w', 'Game_Score_Total': 47.900000000000006, 'Game_Score_Per_Game': 1.4968750000000002, 'Game_Score_Per_Minute': 0.10961098398169337}, {'playerID': 'sauerpa01w', 'Game_Score_Total': 13.8, 'Game_Score_Per_Game': 1.1500000000000001, 'Game_Score_Per_Minute': 0.2090909090909091}, {'playerID': 'taylope01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'wautean01w', 'Game_Score_Total': 148.09999999999997, 'Game_Score_Per_Game': 4.628124999999999, 'Game_Score_Per_Minute': 0.24765886287625413}]"
johnsvi01w,2,NYL,0.23829044627513463,15,"[{'playerID': 'amachma01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'coopeca01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'daleygr01w', 'Game_Score_Total': 100.40000000000003, 'Game_Score_Per_Game': 3.346666666666668, 'Game_Score_Per_Minute': 0.17400346620450613}, {'playerID': 'fordst01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'hammobe01w', 'Game_Score_Total': 232.10000000000008, 'Game_Score_Per_Game': 7.2531250000000025, 'Game_Score_Per_Minute': 0.2779640718562875}, {'playerID': 'lazicka01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'lobore01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'nagyan01w', 'Game_Score_Total': 103.19999999999999, 'Game_Score_Per_Game': 4.48695652173913, 'Game_Score_Per_Minute': 0.14870317002881842}, {'playerID': 'phillta01w', 'Game_Score_Total': 295.00000000000006, 'Game_Score_Per_Game': 9.516129032258066, 'Game_Score_Per_Minute': 0.30163599182004097}, {'playerID': 'radunha01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'robincr01w', 'Game_Score_Total': 162.29999999999998, 'Game_Score_Per_Game': 6.01111111111111, 'Game_Score_Per_Minute': 0.224792243767313}, {'playerID': 'weathte01w', 'Game_Score_Total': 247.39999999999998, 'Game_Score_Per_Game': 7.731249999999999, 'Game_Score_Per_Minute': 0.2294990723562152}, {'playerID': 'whitmta01w', 'Game_Score_Total': 127.70000000000002, 'Game_Score_Per_Game': 3.9906250000000005, 'Game_Score_Per_Minute': 0.18534107402031932}, {'playerID': 'wickssu01w', 'Game_Score_Total': 122.19999999999999, 'Game_Score_Per_Game': 3.8187499999999996, 'Game_Score_Per_Minute': 0.17970588235294116}]"
walkede01w,2,POR,0.2299639865630816,13,"[{'playerID': 'barksla01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'beviltu01w', 'Game_Score_Total': 124.60000000000002, 'Game_Score_Per_Game': 3.8937500000000007, 'Game_Score_Per_Minute': 0.15653266331658294}, {'playerID': 'burraal01w', 'Game_Score_Total': 96.19999999999999, 'Game_Score_Per_Game': 4.580952380952381, 'Game_Score_Per_Minute': 0.30636942675159234}, {'playerID': 'crawlsy01w', 'Game_Score_Total': 217.5, 'Game_Score_Per_Game': 7.016129032258065, 'Game_Score_Per_Minute': 0.23387096774193547}, {'playerID': 'folklkr01w', 'Game_Score_Total': 196.19999999999993, 'Game_Score_Per_Game': 6.131249999999998, 'Game_Score_Per_Minute': 0.23218934911242595}, {'playerID': 'jacksta02w', 'Game_Score_Total': 79.50000000000001, 'Game_Score_Per_Game': 4.676470588235295, 'Game_Score_Per_Minute': 0.2977528089887641}, {'playerID': 'moweje01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'nygaava01w', 'Game_Score_Total': 158.5, 'Game_Score_Per_Game': 4.953125, 'Game_Score_Per_Minute': 0.18801897983392646}, {'playerID': 'stileja01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'thomast01w', 'Game_Score_Total': 147.09999999999997, 'Game_Score_Per_Game': 4.596874999999999, 'Game_Score_Per_Minute': 0.17045191193511003}, {'playerID': 'witheso01w', 'Game_Score_Total': 296.3, 'Game_Score_Per_Game': 9.259375, 'Game_Score_Per_Minute': 0.27926484448633365}, {'playerID': 'youngca01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}]"
vangomi01w,2,MIN,0.305028432039828,12,"[{'playerID': 'abrossv01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'burseja01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'harrokr01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'lennobe01w', 'Game_Score_Total': 332.79999999999995, 'Game_Score_Per_Game': 10.399999999999999, 'Game_Score_Per_Minute': 0.33821138211382107}, {'playerID': 'martima01w', 'Game_Score_Total': 75.29999999999998, 'Game_Score_Per_Game': 2.5099999999999993, 'Game_Score_Per_Minute': 0.16513157894736838}, {'playerID': 'payeka01w', 'Game_Score_Total': 23.20000000000001, 'Game_Score_Per_Game': 0.828571428571429, 'Game_Score_Per_Minute': 0.05686274509803924}, {'playerID': 'pridely01w', 'Game_Score_Total': 63.400000000000006, 'Game_Score_Per_Game': 1.9812500000000002, 'Game_Score_Per_Minute': 0.13722943722943723}, {'playerID': 'schwege01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'smithka01w', 'Game_Score_Total': 427.20000000000005, 'Game_Score_Per_Game': 13.350000000000001, 'Game_Score_Per_Minute': 0.3580888516345348}, {'playerID': 'stiresh01w', 'Game_Score_Total': 13.8, 'Game_Score_Per_Game': 0.6571428571428571, 'Game_Score_Per_Minute': 0.11794871794871796}, {'playerID': 'whitiva01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}]"
starbka01w,2,UTA,0.30845811690980796,12,"[{'playerID': 'azzije01w', 'Game_Score_Total': 137.8, 'Game_Score_Per_Game': 9.186666666666667, 'Game_Score_Per_Minute': 0.24651162790697675}, {'playerID': 'consuca01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'dickeke01w', 'Game_Score_Total': 81.4, 'Game_Score_Per_Game': 2.54375, 'Game_Score_Per_Minute': 0.10290771175726929}, {'playerID': 'dydekma01w', 'Game_Score_Total': 219.79999999999995, 'Game_Score_Per_Game': 6.868749999999999, 'Game_Score_Per_Minute': 0.2836129032258064}, {'playerID': 'ferdima01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'goodsad01w', 'Game_Score_Total': 333.5, 'Game_Score_Per_Game': 11.5, 'Game_Score_Per_Minute': 0.3589881593110872}, {'playerID': 'herriam01w', 'Game_Score_Total': 55.30000000000001, 'Game_Score_Per_Game': 2.2120000000000006, 'Game_Score_Per_Minute': 0.16217008797653962}, {'playerID': 'hledeko01w', 'Game_Score_Total': 203.09999999999997, 'Game_Score_Per_Game': 6.551612903225806, 'Game_Score_Per_Minute': 0.23425605536332175}, {'playerID': 'johnsla01w', 'Game_Score_Total': 61.300000000000026, 'Game_Score_Per_Game': 2.113793103448277, 'Game_Score_Per_Minute': 0.1274428274428275}, {'playerID': 'pavlimi01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'willina01w', 'Game_Score_Total': 449.0, 'Game_Score_Per_Game': 15.482758620689655, 'Game_Score_Per_Minute': 0.43214629451395575}]"
henniso01w,2,SEA,0.15213228344172225,13,"[{'playerID': 'barnequ01w', 'Game_Score_Total': 83.09999999999997, 'Game_Score_Per_Game': 2.6806451612903213, 'Game_Score_Per_Minute': 0.11787234042553187}, {'playerID': 'edwarmi01w', 'Game_Score_Total': 54.10000000000001, 'Game_Score_Per_Game': 1.1683333333333334, 'Game_Score_Per_Minute': 0.0226438267614738}, {'playerID': 'edwarsi01w', 'Game_Score_Total': 127.69999999999999, 'Game_Score_Per_Game': 4.403448275862068, 'Game_Score_Per_Minute': 0.197984496124031}, {'playerID': 'jacksla01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'lovelst01w', 'Game_Score_Total': 37.40000000000002, 'Game_Score_Per_Game': 1.62608695652174, 'Game_Score_Per_Minute': 0.11543209876543216}, {'playerID': 'marcimi01w', 'Game_Score_Total': 95.39999999999998, 'Game_Score_Per_Game': 2.9812499999999993, 'Game_Score_Per_Minute': 0.17765363128491615}, {'playerID': 'randase01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'reddja01w', 'Game_Score_Total': 63.499999999999986, 'Game_Score_Per_Game': 2.4423076923076916, 'Game_Score_Per_Minute': 0.16408268733850126}, {'playerID': 'santoal01w', 'Game_Score_Total': -1.6, 'Game_Score_Per_Game': -0.5333333333333333, 'Game_Score_Per_Minute': -0.14545454545454548}, {'playerID': 'smithch03w', 'Game_Score_Total': 38.099999999999994, 'Game_Score_Per_Game': 1.1906249999999998, 'Game_Score_Per_Minute': 0.07383720930232557}, {'playerID': 'stedika01w', 'Game_Score_Total': 55.0, 'Game_Score_Per_Game': 1.896551724137931, 'Game_Score_Per_Minute': 0.1779935275080906}, {'playerID': 'vodicka01w', 'Game_Score_Total': 95.19999999999999, 'Game_Score_Per_Game': 4.139130434782608, 'Game_Score_Per_Minute': 0.19468302658486705}]"
pagemu01w,2,WAS,0.2777433315849249,14,"[{'playerID': 'aldrima01w', 'Game_Score_Total': 32.0, 'Game_Score_Per_Game': 1.103448275862069, 'Game_Score_Per_Minute': 0.11764705882352941}, {'playerID': 'bauerca01w', 'Game_Score_Total': 23.899999999999977, 'Game_Score_Per_Game': 0.824137931034482, 'Game_Score_Per_Minute': 0.06005025125628135}, {'playerID': 'bullevi01w', 'Game_Score_Total': 298.59999999999997, 'Game_Score_Per_Game': 9.331249999999999, 'Game_Score_Per_Minute': 0.2729433272394881}, {'playerID': 'burgean01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'holdsch01w', 'Game_Score_Total': 375.9, 'Game_Score_Per_Game': 11.746875, 'Game_Score_Per_Minute': 0.33236074270557026}, {'playerID': 'luzhe01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'mccrani01w', 'Game_Score_Total': 293.6999999999999, 'Game_Score_Per_Game': 9.178124999999996, 'Game_Score_Per_Minute': 0.28078393881453145}, {'playerID': 'milleco01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'millsta01w', 'Game_Score_Total': 65.79999999999998, 'Game_Score_Per_Game': 2.12258064516129, 'Game_Score_Per_Minute': 0.22305084745762707}, {'playerID': 'saureau01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'stockta01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}, {'playerID': 'washito01w', 'Game_Score_Total': 14.600000000000001, 'Game_Score_Per_Game': 0.768421052631579, 'Game_Score_Per_Minute': 0.141747572815534}, {'playerID': 'whittje01w', 'Game_Score_Total': None, 'Game_Score_Per_Game': None, 'Game_Score_Per_Minute': None}]"
