playerID,tmID,minutes,Game_Score_Total,Game_Score_Per_Minute,Team_Weighted_Score,Bench_Fraction,Sixth_Woman,year
hodgedo01w,LAS,456,73.60000000000001,0.16140350877192985,0.3247802869580376,0.9331868131868132,0,7
hodgero01w,HOU,698,139.00000000000003,0.19914040114613185,0.2852870563341688,0.8958830548926014,0,7
hoffmeb01w,IND,851,151.70000000000002,0.17826086956521742,0.29138020925636543,0.8757664233576642,0,7
holdsch01w,LAS,739,277.40000000000003,0.3753721244925576,0.3247802869580376,0.8917216117216117,0,7
hollake01w,DET,397,78.30000000000004,0.19722921914357694,0.28618917239824226,0.9407904548844146,0,7
irvinsa01w,PHO,38,5.0,0.13157894736842105,0.36287226182152515,0.99445012414196,0,7
ivanyda01w,SAS,322,35.89999999999999,0.11149068322981363,0.2721819738617947,0.9427046263345196,0,7
jacksde01w,CHI,328,73.19999999999999,0.22317073170731705,0.24309053296628214,0.9539131656596881,0,7
jacksla01w,SEA,848,516.2000000000002,0.6087264150943398,0.35262743245978967,0.871573527184613,0,7
jacksta02w,PHO,54,14.0,0.25925925925925924,0.36287226182152515,0.9921133343069958,0,7
jacobam01w,MIN,861,186.89999999999998,0.2170731707317073,0.268423246683591,0.8600682593856656,0,7
jamesta01w,WAS,160,30.199999999999996,0.18874999999999997,0.3080412297977739,0.9766423357664233,0,7
johnssh01w,SAS,874,252.90000000000003,0.28935926773455384,0.2721819738617947,0.8444839857651245,0,7
johnste01w,LAS,808,215.89999999999998,0.26720297029702966,0.3247802869580376,0.8816117216117216,0,7
johnsti01w,SEA,643,93.90000000000003,0.14603421461897362,0.35262743245978967,0.9026200212024837,0,7
johnsvi01w,SAS,1004,261.30000000000007,0.26025896414342636,0.2721819738617947,0.8213523131672598,0,7
jonesas01w,CON,777,256.49999999999994,0.33011583011583007,0.3344753968762758,0.886337039204213,0,7
jonesch01w,MIN,38,14.900000000000002,0.3921052631578948,0.268423246683591,0.9938241508207378,0,7
kingija01w,SAS,115,24.500000000000004,0.21304347826086958,0.2721819738617947,0.9795373665480427,0,7
koehnla01w,WAS,161,48.80000000000001,0.30310559006211185,0.3080412297977739,0.9764963503649635,0,7
kostaan01w,HOU,266,0.9000000000000057,0.0033834586466165626,0.2852870563341688,0.9603221957040573,0,7
kraayca01w,NYL,903,190.59999999999994,0.21107419712070868,0.22727063125007568,0.8685015290519877,0,7
lacyje01w,PHO,504,81.4,0.16150793650793652,0.36287226182152515,0.9263911201986271,0,7
lassiam01w,CHI,778,156.00000000000003,0.20051413881748076,0.24309053296628214,0.8906842770830407,0,7
lawsoed01w,SEA,209,33.599999999999994,0.16076555023923442,0.35262743245978967,0.9683477207330001,0,7
lawsoka01w,SAC,749,172.89999999999998,0.23084112149532707,0.2773959550907027,0.8688266199649737,0,7
lennobe01w,SEA,891,248.99999999999994,0.2794612794612794,0.35262743245978967,0.8650613357564744,0,7
leslili01w,LAS,1043,521.3,0.4998082454458293,0.3247802869580376,0.8471794871794872,0,7
leuchye01w,CHA,38,8.299999999999999,0.21842105263157893,,0.9944322344322344,0,7
lewisty01w,MIN,202,31.700000000000003,0.15693069306930693,0.268423246683591,0.967170485941817,0,7
lovelst01w,CHI,623,153.70000000000002,0.24670947030497595,0.24309053296628214,0.9124631164816637,0,7
lyttlsa01w,HOU,380,95.9,0.2523684210526316,0.2852870563341688,0.9433174224343676,0,7
mabikmw01w,LAS,679,150.2,0.22120765832106037,0.3247802869580376,0.9005128205128206,0,7
mahonme01w,CON,351,36.2,0.10313390313390314,0.3344753968762758,0.9486541837331773,0,7
maigaha01w,SAC,537,106.20000000000002,0.19776536312849166,0.2773959550907027,0.905954465849387,0,7
mannkr01w,MIN,894,166.0,0.18568232662192394,0.268423246683591,0.8547050219405168,0,7
mazzake01w,CHA,725,220.2,0.3037241379310345,,0.8937728937728938,0,7
mccarja01w,CHA,421,116.19999999999999,0.27600950118764844,,0.9383150183150183,0,7
mccrani01w,CHI,86,9.3,0.10813953488372094,0.24309053296628214,0.9879162568497962,0,7
mcwilta01w,CON,996,371.8,0.37329317269076306,0.3344753968762758,0.8543007606787595,0,7
melvich01w,WAS,999,318.49999999999994,0.31881881881881874,0.3080412297977739,0.8541605839416059,0,7
milleco01w,WAS,658,160.3,0.24361702127659576,0.3080412297977739,0.9039416058394161,0,7
milleke01w,PHO,814,207.7,0.25515970515970515,0.36287226182152515,0.8811158171461955,0,7
miltode01w,WAS,675,216.2,0.3202962962962963,0.3080412297977739,0.9014598540145985,0,7
moeggli01w,CHI,277,45.6,0.16462093862815885,0.24309053296628214,0.9610791063650415,0,7
mooreje01w,LAS,653,100.70000000000002,0.1542113323124043,0.3247802869580376,0.9043223443223443,0,7
moorelo01w,NYL,952,196.89999999999998,0.20682773109243696,0.22727063125007568,0.8613659531090724,0,7
mooreta01w,LAS,634,176.7,0.2787066246056782,0.3247802869580376,0.9071062271062271,0,7
ndiayas01w,HOU,127,20.4,0.16062992125984252,0.2852870563341688,0.9810560859188544,0,7
ndongem01w,LAS,111,14.399999999999999,0.1297297297297297,0.3247802869580376,0.9837362637362638,0,7
newtoch01w,CHI,648,122.70000000000002,0.18935185185185188,0.24309053296628214,0.9089504004496276,0,7
ngarsch01w,NYL,92,12.0,0.13043478260869565,0.22727063125007568,0.9866025921071793,0,7
ngoyibe01w,CHI,627,193.00000000000003,0.3078149920255184,0.24309053296628214,0.9119010819165378,0,7
nolande01w,DET,1088,315.8999999999999,0.2903492647058823,0.28618917239824226,0.8377330350484713,0,7
ohldeni01w,MIN,870,214.99999999999994,0.24712643678160914,0.268423246683591,0.8586055582642613,0,7
osipoir01w,DET,12,1.3000000000000003,0.10833333333333335,0.28618917239824226,0.9982102908277405,0,7
pagemu01w,LAS,690,134.5,0.19492753623188405,0.3247802869580376,0.8989010989010989,0,7
paliesa01w,DET,51,-8.4,-0.16470588235294117,0.28618917239824226,0.992393736017897,0,7
palmewe01w,SEA,120,37.3,0.3108333333333333,0.35262743245978967,0.9818264425261245,0,7
penicti01w,SAC,846,162.59999999999997,0.19219858156028366,0.2773959550907027,0.8518388791593695,0,7
perkiji01w,CHI,841,190.0,0.2259215219976219,0.24309053296628214,0.8818322326823099,0,7
pettibr01w,PHO,67,9.800000000000002,0.14626865671641795,0.36287226182152515,0.9902146925660873,0,7
philler01w,CON,615,164.00000000000003,0.2666666666666667,0.3344753968762758,0.9100351082504389,0,7
phillta01w,HOU,222,23.0,0.1036036036036036,0.2852870563341688,0.9668854415274463,0,7
pierspl01w,DET,565,148.4,0.26265486725663717,0.28618917239824226,0.9157345264727815,1,7
pondeca01w,PHO,1067,432.2,0.4050609184629803,0.36287226182152515,0.8441653278808237,0,7
powelel01w,CHI,371,58.69999999999999,0.15822102425876008,0.24309053296628214,0.9478712940845861,0,7
powelni01w,SAC,886,218.2,0.24627539503386003,0.2773959550907027,0.8448336252189141,0,7
queenbr01w,CON,10,0.30000000000000004,0.030000000000000006,0.3344753968762758,0.9985371562317145,0,7
rasmukr01w,PHO,908,197.2,0.2171806167400881,0.36287226182152515,0.8673871768657806,0,7
rileyru01w,DET,875,172.40000000000003,0.19702857142857147,0.28618917239824226,0.8695003728560775,0,7
robinas01w,CHI,321,29.099999999999994,0.09065420560747661,0.24309053296628214,0.9548967261486582,0,7
robincr01w,WAS,727,132.7,0.1825309491059147,0.3080412297977739,0.8938686131386862,0,7
salesny01w,CON,609,205.20000000000005,0.33694581280788183,0.3344753968762758,0.9109128145114102,0,7
samsh01w,CHA,990,247.20000000000005,0.24969696969696975,,0.8549450549450549,0,7
sanfona01w,WAS,885,212.60000000000002,0.240225988700565,0.3080412297977739,0.8708029197080291,0,7
schumke01w,NYL,539,104.69999999999999,0.1942486085343228,0.22727063125007568,0.9215086646279307,0,7
scottol01w,IND,159,20.300000000000004,0.1276729559748428,0.29138020925636543,0.9767883211678832,0,7
sharpkb01w,IND,155,18.499999999999996,0.11935483870967739,0.29138020925636543,0.9773722627737226,0,7
smithch02w,IND,173,10.099999999999994,0.058381502890173374,0.29138020925636543,0.9747445255474453,0,7
smithcr01w,PHO,197,48.099999999999994,0.2441624365482233,0.36287226182152515,0.971228275157003,0,7
smithka01w,DET,1137,277.40000000000003,0.24397537379067724,0.28618917239824226,0.8304250559284116,0,7
smithki01w,SAC,313,28.699999999999996,0.09169329073482427,0.2773959550907027,0.945183887915937,0,7
smithta01w,CHA,972,271.6000000000001,0.2794238683127573,,0.8575824175824176,0,7
snellbe01w,PHO,250,69.3,0.2772,0.36287226182152515,0.9634876588286841,0,7
snowmi01w,HOU,995,319.70000000000005,0.3213065326633166,0.2852870563341688,0.8515811455847255,0,7
staleda01w,HOU,1018,204.5,0.20088408644400785,0.2852870563341688,0.8481503579952268,0,7
stansti01w,LAS,23,6.300000000000001,0.2739130434782609,0.3247802869580376,0.9966300366300366,0,7
stevema01w,PHO,18,-0.6000000000000005,-0.03333333333333336,0.36287226182152515,0.9973711114356653,0,7
strotan01w,PHO,39,13.5,0.34615384615384615,0.36287226182152515,0.9943040747772747,0,7
summela01w,CON,359,37.7,0.10501392757660168,0.3344753968762758,0.9474839087185488,0,7
suttota01w,CHA,800,236.7,0.295875,,0.8827838827838828,0,7
swoopsh01w,HOU,1111,363.70000000000005,0.3273627362736274,0.2852870563341688,0.8342780429594272,0,7
tauradi01w,PHO,1152,587.0,0.5095486111111112,0.36287226182152515,0.8317511318825763,0,7
taylope01w,PHO,536,224.5,0.41884328358208955,0.36287226182152515,0.9217175405286987,0,7
teaslni01w,WAS,975,284.50000000000006,0.29179487179487185,0.3080412297977739,0.8576642335766423,0,7
teilaza01w,WAS,105,23.100000000000005,0.22000000000000006,0.3080412297977739,0.9846715328467154,0,7
terryka01w,IND,53,6.799999999999997,0.12830188679245277,0.29138020925636543,0.9922627737226277,0,7
thomach01w,LAS,539,124.19999999999999,0.23042671614100182,0.3247802869580376,0.921025641025641,0,7
thomala01w,SAS,369,110.10000000000002,0.2983739837398375,0.2721819738617947,0.9343416370106762,0,7
thompti01w,HOU,696,264.20000000000005,0.37959770114942537,0.2852870563341688,0.89618138424821,0,7
thorbsh01w,MIN,141,5.200000000000003,0.036879432624113494,0.268423246683591,0.977084349098001,0,7
thorner01w,NYL,378,109.39999999999998,0.28941798941798935,0.22727063125007568,0.944954128440367,0,7
tilliic01w,NYL,256,39.099999999999994,0.15273437499999998,0.22727063125007568,0.962720256298238,0,7
turneba01w,SEA,622,145.5,0.23392282958199356,0.35262743245978967,0.905800393760412,0,7
vilipda01w,LAS,12,-1.9,-0.15833333333333333,0.3247802869580376,0.9982417582417582,0,7
vodicka01w,PHO,736,191.29999999999998,0.25991847826086956,0.36287226182152515,0.892507667591646,0,7
walkeay01w,CHA,181,39.7,0.21933701657458565,,0.9734798534798534,0,7
walkede01w,SAC,438,141.0,0.3219178082191781,0.2773959550907027,0.923292469352014,0,7
weckeke01w,SAS,578,99.0,0.17128027681660898,0.2721819738617947,0.897153024911032,0,7
whaleli01w,CON,861,252.7,0.29349593495934956,0.3344753968762758,0.8740491515506144,0,7
whiteta01w,IND,745,156.50000000000003,0.21006711409395976,0.29138020925636543,0.8912408759124087,0,7
whitmta01w,IND,1057,330.50000000000006,0.3126773888363293,0.29138020925636543,0.8456934306569344,0,7
wilkibr01w,SAC,14,-0.9999999999999991,-0.07142857142857137,0.2773959550907027,0.9975481611208407,0,7
williad01w,MIN,488,128.29999999999998,0.2629098360655737,0.268423246683591,0.9206890947505282,0,7
willian01w,DET,133,20.199999999999996,0.15187969924812028,0.28618917239824226,0.9801640566741238,0,7
willile01w,CON,209,50.7,0.2425837320574163,0.3344753968762758,0.9694265652428321,0,7
willili01w,LAS,320,81.8,0.255625,0.3247802869580376,0.9531135531135531,0,7
wrighta01w,SEA,508,48.20000000000002,0.09488188976377956,0.35262743245978967,0.9230652733605936,0,7
wyckobr01w,CHI,345,40.900000000000006,0.11855072463768118,0.24309053296628214,0.9515245187579036,0,7
youngso01w,SAS,1057,335.00000000000006,0.3169347209082309,0.2721819738617947,0.8119217081850534,0,7
abrossv01w,MIN,843,256.50000000000006,0.30427046263345203,0.3165156621394489,0.8672022684310019,0,8
anderch01w,SAS,86,22.0,0.2558139534883721,0.2802793946038057,0.9852436513383666,0,8
atkinla01w,SAC,226,35.3,0.1561946902654867,0.2815556442941597,0.9648249027237354,0,8
augusse01w,MIN,1093,530.9,0.4857273559011894,0.3165156621394489,0.8278197857592943,0,8
bakersh01w,LAS,505,123.10000000000005,0.24376237623762387,0.25438954935232827,0.929092951418141,0,8
balesal01w,IND,169,54.99999999999999,0.32544378698224846,0.28916143011111267,0.9754146057608379,0,8
battlas01w,NYL,757,169.8,0.22430647291941877,0.24214905545274068,0.8866936087412064,0,8
beardal01w,WAS,1169,390.9000000000001,0.33438836612489314,0.2639032875205892,0.8063928453130176,0,8
beviltu01w,IND,901,160.7,0.1783573806881243,0.28916143011111267,0.868926389292988,0,8
birdsu01w,SEA,919,239.0,0.2600652883569097,0.3690663686995332,0.864773396115362,0,8
blueni01w,WAS,420,67.2,0.16,0.2639032875205892,0.9304405432262338,0,8
bowenli01w,NYL,37,0.4999999999999991,0.01351351351351349,0.24214905545274068,0.9944619069001647,0,8
braxtka01w,DET,545,110.79999999999995,0.2033027522935779,0.2893472373158868,0.9149765990639626,0,8
brownki01w,LAS,356,110.60000000000002,0.31067415730337083,0.25438954935232827,0.9500140409997192,0,8
brunsre01w,SAC,932,342.0,0.3669527896995708,0.2815556442941597,0.8549416342412451,0,8
burseja01w,SEA,709,163.1,0.23004231311706627,0.3690663686995332,0.8956739258387286,0,8
byearla01w,HOU,327,108.0,0.3302752293577982,0.27900933361254,0.9511794565541953,0,8
cantydo01w,CHI,776,183.39999999999998,0.23634020618556698,0.2808488837132073,0.9008686765457332,0,8
careyja01w,CON,419,61.70000000000002,0.147255369928401,0.31281511065321094,0.9394858463316003,0,8
cashsw01w,DET,959,220.60000000000002,0.23003128258602715,0.2893472373158868,0.850390015600624,0,8
castriz01w,SEA,963,283.6000000000001,0.294496365524403,0.3690663686995332,0.8582989994114185,0,8
catchta01w,IND,678,341.0,0.5029498525073747,0.28916143011111267,0.9013674716322374,0,8
chambco01w,CON,1,-2.0,-2.0,0.31281511065321094,0.9998555748122473,0,8
chriska01w,CHI,212,11.899999999999999,0.05613207547169811,0.2808488837132073,0.972917731221257,0,8
chrissh01w,NYL,1065,209.0,0.19624413145539907,0.24214905545274068,0.8405927256398743,0,8
coggicl01w,CHI,196,-11.4,-0.05816326530612245,0.2808488837132073,0.974961676034747,0,8
currimo01w,CHI,832,252.0999999999999,0.3030048076923076,0.2808488837132073,0.8937148696985181,0,8
dalesst01w,CHI,845,162.40000000000003,0.19218934911242608,0.2808488837132073,0.8920541645375575,0,8
darlihe01w,SAS,684,119.89999999999998,0.1752923976608187,0.2802793946038057,0.8826355525051476,0,8
davenje01w,NYL,382,98.50000000000006,0.2578534031413614,0.24214905545274068,0.9428229306989971,0,8
davisde01w,HOU,19,-3.1999999999999993,-0.16842105263157892,0.27900933361254,0.9971633323380114,0,8
deforan01w,IND,795,201.30000000000004,0.25320754716981136,0.28916143011111267,0.8843468140820483,0,8
derevje01w,PHO,200,28.599999999999994,0.14299999999999996,0.36453377185532587,0.97079865673821,0,8
desouer01w,CON,391,98.19999999999999,0.2511508951406649,0.31281511065321094,0.943529751588677,0,8
dixonta01w,HOU,490,141.7,0.2891836734693877,0.27900933361254,0.9268438339802927,0,8
doronsh01w,NYL,35,5.6000000000000005,0.16,0.24214905545274068,0.9947612632839395,0,8
douglka01w,CON,1133,414.90000000000003,0.3661959399823478,0.31281511065321094,0.836366262276141,0,8
duffyme01w,MIN,48,2.5,0.052083333333333336,0.3165156621394489,0.9924385633270322,0,8
dupreca01w,CHI,1078,367.8,0.3411873840445269,0.2808488837132073,0.8622892181911088,0,8
dydekma01w,CON,643,192.7,0.29968895800933126,0.31281511065321094,0.9071346042749856,0,8
elysh01w,SEA,282,27.10000000000001,0.09609929078014187,0.3690663686995332,0.9585050029429076,0,8
farriba01w,NYL,237,22.500000000000014,0.09493670886075956,0.24214905545274068,0.9645262685226762,0,8
ferdima01w,SAS,481,87.0,0.18087318087318088,0.2802793946038057,0.9174673987645847,0,8
fernama01w,LAS,891,175.7000000000001,0.19719416386083063,0.25438954935232827,0.8748946925021062,0,8
flukety01w,LAS,145,11.500000000000004,0.07931034482758623,0.25438954935232827,0.979640550407189,0,8
fordch01w,DET,460,168.4,0.3660869565217391,0.2893472373158868,0.9282371294851794,0,8
frohlli01w,SAC,51,-2.9000000000000004,-0.05686274509803922,0.2815556442941597,0.9920622568093386,0,8
gearlka01w,SEA,437,95.1,0.21762013729977114,0.3690663686995332,0.9356974690994703,0,8
goringi01w,WAS,156,47.1,0.3019230769230769,0.2639032875205892,0.9741636303411726,0,8
granter01w,HOU,211,33.7,0.15971563981042655,0.27900933361254,0.968498059122126,0,8
griffyo01w,SAC,738,206.89999999999992,0.28035230352303514,0.2815556442941597,0.885136186770428,0,8
hairska01w,CON,148,12.899999999999999,0.08716216216216215,0.31281511065321094,0.9786250722125939,0,8
hammobe01w,SAS,934,330.80000000000007,0.3541755888650964,0.2802793946038057,0.8397391901166781,0,8
hardili01w,MIN,602,133.59999999999997,0.22192691029900327,0.3165156621394489,0.905166981726528,0,8
haynikr01w,SAC,545,49.499999999999986,0.09082568807339447,0.2815556442941597,0.9151750972762646,0,8
hodgedo01w,SEA,33,2.499999999999999,0.07575757575757573,0.3690663686995332,0.9951442024720424,0,8
hodgero01w,HOU,331,51.60000000000002,0.15589123867069493,0.27900933361254,0.9505822633621976,0,8
hoffmeb01w,IND,582,115.1,0.19776632302405497,0.28916143011111267,0.9153331393657259,0,8
holdsch01w,LAS,150,45.10000000000001,0.30066666666666675,0.25438954935232827,0.97893850042123,0,8
irvinsa01w,SAS,128,16.700000000000003,0.13046875000000002,0.2802793946038057,0.9780370624571036,0,8
jacksla01w,SEA,1020,617.0000000000001,0.6049019607843138,0.3690663686995332,0.8499117127722189,0,8
jacksti02w,NYL,474,90.1,0.19008438818565399,0.24214905545274068,0.9290525370453525,0,8
jacobam01w,MIN,328,24.39999999999999,0.074390243902439,0.3165156621394489,0.9483301827347196,0,8
jamesta01w,WAS,401,117.90000000000003,0.2940149625935163,0.2639032875205892,0.9335872805564757,0,8
joensca01w,CHI,271,83.50000000000003,0.3081180811808119,0.2808488837132073,0.9653806847215125,0,8
johnssh01w,DET,559,114.10000000000002,0.20411449016100183,0.2893472373158868,0.912792511700468,0,8
johnste01w,LAS,206,20.200000000000003,0.09805825242718448,0.25438954935232827,0.9710755405784892,0,8
johnsvi01w,SAS,852,250.00000000000006,0.29342723004694843,0.2802793946038057,0.853809196980096,0,8
jonesas01w,CON,942,273.90000000000003,0.29076433121019113,0.31281511065321094,0.8639514731369151,0,8
koehnla01w,WAS,109,19.700000000000003,0.18073394495412848,0.2639032875205892,0.9819476647896654,0,8
kraayca01w,NYL,967,228.5,0.2362978283350569,0.24214905545274068,0.8552611884448436,0,8
lacyje01w,PHO,94,10.0,0.10638297872340426,0.36453377185532587,0.9862753686669586,0,8
lattaiv01w,DET,221,49.19999999999999,0.22262443438914023,0.2893472373158868,0.9655226209048362,0,8
lawsoka01w,SAC,774,229.10000000000002,0.2959948320413437,0.2815556442941597,0.879533073929961,0,8
lennobe01w,SEA,937,307.9,0.3286019210245464,0.3690663686995332,0.8621247792819305,0,8
leuchye01w,WAS,29,0.20000000000000062,0.006896551724137953,0.2639032875205892,0.9951970851275257,0,8
littlca01w,SAS,711,108.49999999999997,0.1526019690576652,0.2802793946038057,0.8780027453671928,0,8
lovelst01w,WAS,105,10.8,0.10285714285714287,0.2639032875205892,0.9826101358065584,0,8
lyttlsa01w,HOU,506,178.60000000000002,0.3529644268774704,0.27900933361254,0.9244550612123021,0,8
mabikmw01w,LAS,762,134.80000000000004,0.17690288713910765,0.25438954935232827,0.8930075821398483,0,8
mahonme01w,CON,121,10.899999999999999,0.09008264462809916,0.31281511065321094,0.9825245522819179,0,8
maigaha01w,HOU,1008,219.8,0.21805555555555556,0.27900933361254,0.849507315616602,0,8
maltsev01w,CON,482,102.30000000000001,0.21224066390041496,0.31281511065321094,0.9303870595031773,0,8
mannkr01w,MIN,882,172.79999999999998,0.19591836734693877,0.3165156621394489,0.8610586011342155,0,8
mazzake01w,PHO,488,136.10000000000002,0.27889344262295085,0.36453377185532587,0.9287487224412323,0,8
mccarja01w,NYL,677,241.29999999999995,0.3564254062038404,0.24214905545274068,0.8986678640922018,0,8
mckivte01w,PHO,5,-0.20000000000000007,-0.040000000000000015,0.36453377185532587,0.9992699664184552,0,8
mcwilta01w,LAS,851,272.40000000000003,0.3200940070505288,0.25438954935232827,0.8805110923897781,0,8
melvich01w,CHI,935,231.29999999999995,0.24737967914438497,0.2808488837132073,0.8805569749616761,0,8
milleco01w,WAS,455,71.20000000000003,0.15648351648351655,0.2639032875205892,0.92464392182842,0,8
milleke01w,PHO,1040,292.09999999999997,0.2808653846153846,0.36453377185532587,0.8481530150386918,0,8
millsta01w,DET,51,2.6999999999999993,0.05294117647058822,0.2893472373158868,0.9920436817472699,0,8
miltode01w,WAS,1141,220.10000000000008,0.1929009640666083,0.2639032875205892,0.8110301424312687,0,8
moeggli01w,CHI,206,26.199999999999996,0.12718446601941746,0.2808488837132073,0.9736842105263158,0,8
moisead01w,PHO,31,1.8999999999999986,0.06129032258064512,0.36453377185532587,0.9954737917944225,0,8
mooreje01w,LAS,440,56.5,0.12840909090909092,0.25438954935232827,0.938219601235608,0,8
moorelo01w,NYL,1163,276.50000000000006,0.2377472055030095,0.24214905545274068,0.8259242628349049,0,8
moorena01w,MIN,87,0.9000000000000004,0.0103448275862069,0.3165156621394489,0.9862948960302458,0,8
mooreta01w,HOU,289,38.2,0.13217993079584775,0.27900933361254,0.9568527918781726,0,8
mosbybe01w,WAS,279,74.4,0.26666666666666666,0.2639032875205892,0.9537926465717125,0,8
murphsh01w,MIN,436,130.8,0.30000000000000004,0.3165156621394489,0.931316950220542,0,8
ndiayas01w,SEA,58,0.20000000000000018,0.0034482758620689685,0.3690663686995332,0.9914655679811654,0,8
newtoch01w,SAC,696,120.29999999999998,0.17284482758620687,0.2815556442941597,0.8916731517509727,0,8
