playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
burseja01w,2,0,MIN,WNBA,20,0,169,47,23,19,42,5,2,15,20,20,48,16,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byearla01w,2,0,LAS,WNBA,32,13,739,297,80,103,183,29,42,13,38,112,221,133,52,30,3,1,4,7,0,102,45,15,13,28,2,3,4,5,16,36,18,14,9,0,0,0
campbed01w,2,0,SAC,WNBA,32,32,854,260,11,74,85,74,19,9,64,45,244,92,43,33,94,43,0,5,5,115,28,4,7,11,11,5,1,5,9,31,11,3,2,9,4,0
cantydo01w,2,0,DET,WNBA,32,18,625,197,45,38,83,70,31,1,55,69,193,70,74,56,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clearmi01w,2,0,PHO,WNBA,4,0,49,2,2,1,3,9,2,0,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clinest01w,2,0,SAC,WNBA,16,0,75,10,0,3,3,14,1,0,6,10,14,4,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colleka01w,2,0,MIA,WNBA,14,0,121,26,2,5,7,7,2,1,7,9,39,10,10,6,1,0,0,2,0,3,2,1,0,1,0,0,0,0,1,0,0,2,2,0,0,0
consuca01w,2,0,UTA,WNBA,15,0,50,2,1,5,6,10,4,0,11,4,5,0,4,2,2,0,0,1,0,2,3,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0
coopeca01w,2,0,NYL,WNBA,4,0,51,26,7,4,11,1,0,2,3,6,12,8,13,10,0,0,0,3,0,8,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0
crawlsy01w,2,0,POR,WNBA,32,32,921,299,63,140,203,54,19,26,61,85,267,120,77,59,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daleygr01w,2,0,NYL,WNBA,15,0,66,25,3,5,8,10,8,1,7,12,21,10,9,5,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
darlihe01w,2,0,CLE,WNBA,32,32,778,196,18,58,76,109,34,4,70,59,166,59,72,55,70,23,0,3,3,80,18,5,6,11,19,7,1,5,9,27,5,6,5,9,3,0
dickeke01w,2,0,UTA,WNBA,4,0,6,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dixonta01w,2,0,LAS,WNBA,29,29,925,340,19,66,85,114,27,2,71,52,319,133,86,68,34,6,2,7,7,253,95,5,12,17,29,9,2,20,14,83,40,11,9,13,6,0
dossaci01w,2,0,ORL,WNBA,10,0,65,19,1,5,6,2,3,5,7,18,19,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
douglka01w,2,0,ORL,WNBA,22,0,439,154,16,35,51,39,37,7,44,34,141,51,47,34,57,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dydekma01w,2,0,UTA,WNBA,32,32,970,349,29,214,243,64,25,113,90,108,291,128,109,87,15,6,1,2,2,69,28,1,13,14,3,1,7,4,10,21,9,13,10,0,0,1
edwarmi01w,2,0,SEA,WNBA,3,0,13,4,0,2,2,4,1,0,3,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarsi01w,2,0,SEA,WNBA,32,27,810,237,67,90,157,26,24,20,37,54,190,91,83,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwarto01w,2,2,CHA,WNBA,22,0,372,100,11,32,43,30,14,6,40,49,100,34,37,27,22,5,0,8,0,119,22,6,10,16,12,5,0,11,8,21,9,2,2,4,2,0
edwarto01w,2,1,PHO,WNBA,10,9,208,94,5,14,19,18,5,1,22,30,71,26,47,37,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enissh01w,2,0,CHA,WNBA,32,11,623,191,48,65,113,14,10,5,36,60,158,66,63,45,31,14,0,8,0,101,34,6,9,15,4,2,1,7,16,22,11,12,9,4,3,0
erbsu01w,2,0,CHA,WNBA,18,0,148,54,8,27,35,4,1,5,10,23,42,18,21,18,0,0,0,4,0,15,8,2,2,4,0,0,0,3,3,5,4,0,0,0,0,0
fallotr01w,2,0,PHO,WNBA,31,16,841,322,35,42,77,33,35,12,47,43,259,127,65,53,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farriba01w,2,0,DET,WNBA,31,10,559,129,41,68,109,16,7,5,30,68,98,46,58,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feastal01w,2,0,CHA,WNBA,32,32,1007,365,55,98,153,46,29,10,59,86,336,126,63,58,168,55,1,8,8,248,64,8,26,34,14,9,4,9,18,74,26,1,1,35,11,0
ferdima01w,2,0,UTA,WNBA,32,22,864,366,23,63,86,79,40,4,63,70,290,143,113,69,42,11,1,2,2,69,29,2,6,8,7,3,0,2,4,16,7,18,15,2,0,0
figgsuk01w,2,0,LAS,WNBA,32,29,930,257,14,86,100,126,43,4,55,42,179,76,63,51,117,54,0,7,7,239,58,3,12,15,41,4,4,6,14,53,18,16,12,36,10,0
folklkr01w,2,0,POR,WNBA,32,31,862,180,49,196,245,45,20,34,39,56,166,71,40,33,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fordki01w,2,0,MIA,WNBA,30,1,395,71,19,46,65,21,17,5,18,43,80,26,32,18,11,1,0,3,0,20,2,1,0,1,2,0,0,1,3,5,1,0,0,0,0,0
fordst01w,2,0,NYL,WNBA,1,0,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frettla01w,2,0,SAC,WNBA,30,10,403,128,23,32,55,18,10,6,32,30,126,49,35,30,0,0,0,5,0,18,4,2,0,2,1,0,0,1,2,8,1,2,2,0,0,0
gibsoke01w,2,0,HOU,WNBA,28,6,288,44,6,23,29,13,8,6,15,20,57,13,22,15,21,3,0,2,2,23,7,0,3,3,0,1,0,2,1,7,3,0,0,3,1,0
gilloje01w,2,0,PHO,WNBA,32,32,858,395,36,91,127,35,31,19,71,91,355,150,96,71,70,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodsad01w,2,0,UTA,WNBA,28,25,854,343,66,86,152,58,27,0,75,64,319,138,89,62,31,5,0,2,2,71,31,6,10,16,3,3,2,4,7,29,13,9,5,4,0,0
grginve01w,2,0,LAS,WNBA,24,7,223,71,13,22,35,12,4,1,15,21,65,28,14,9,19,6,0,4,0,7,4,0,1,1,0,0,0,0,0,3,1,2,2,1,0,0
griffyo01w,2,0,SAC,WNBA,32,31,1077,518,162,195,357,54,63,37,75,114,368,192,186,134,0,0,1,5,5,181,106,18,26,44,7,8,6,11,18,67,32,55,42,0,0,0
groomla01w,2,0,SAC,WNBA,31,0,543,141,32,46,78,38,15,10,25,43,114,49,58,43,0,0,0,5,0,31,9,1,3,4,1,0,0,3,3,7,2,6,5,0,0,0
grubigo01w,2,0,IND,WNBA,27,9,481,170,18,31,49,33,7,0,34,30,167,62,39,29,58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hallvi01w,2,1,CLE,WNBA,14,6,225,65,10,23,33,9,1,5,11,22,66,27,8,4,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hallvi01w,2,2,IND,WNBA,13,0,123,36,5,11,16,4,4,0,7,11,34,14,14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hammobe01w,2,0,NYL,WNBA,32,0,619,262,10,42,52,51,27,1,48,46,197,90,51,40,111,42,0,6,0,48,15,0,3,3,2,1,0,3,3,17,6,0,0,10,3,0
harrili01w,2,0,PHO,WNBA,32,32,915,246,39,100,139,52,39,1,49,58,223,96,59,51,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harrokr01w,2,0,MIN,WNBA,4,1,72,21,1,3,4,11,3,0,3,4,15,7,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hendene01w,2,0,HOU,WNBA,23,0,179,26,5,16,21,22,6,0,16,5,38,9,7,2,22,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henniso01w,2,0,SEA,WNBA,32,28,902,108,14,57,71,93,52,6,43,62,129,41,35,18,44,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herriam01w,2,0,UTA,WNBA,32,1,448,121,23,58,81,14,8,14,35,47,93,43,46,35,0,0,0,2,0,21,2,1,1,2,1,0,1,1,4,5,1,0,0,0,0,0
hicksje01w,2,0,ORL,WNBA,32,5,456,169,38,54,92,22,23,17,53,85,162,63,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillec01w,2,0,PHO,WNBA,3,0,8,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hledeko01w,2,0,UTA,WNBA,27,10,455,151,15,25,40,43,25,1,42,56,141,55,38,33,23,8,0,2,0,17,4,1,2,3,1,1,0,3,1,5,2,0,0,2,0,0
holdsch01w,2,0,WAS,WNBA,29,29,975,486,72,184,256,66,44,14,94,49,467,187,148,101,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hollake01w,2,0,SAC,WNBA,32,32,874,322,33,42,75,69,56,5,66,62,251,111,60,41,150,59,0,5,5,160,69,2,16,18,7,8,2,7,10,48,21,16,14,27,13,0
iveyni01w,2,0,IND,WNBA,32,26,708,115,16,39,55,70,33,5,35,51,102,38,15,14,70,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacksla01w,2,0,SEA,WNBA,29,29,1001,442,57,136,193,44,54,64,53,97,406,149,143,104,129,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacksta01w,2,0,HOU,WNBA,32,4,442,104,40,51,91,21,22,11,29,53,86,43,40,18,0,0,0,1,0,15,4,2,1,3,0,1,1,1,4,3,0,6,4,1,0,0
jacksta02w,2,0,POR,WNBA,32,1,497,132,10,34,44,50,28,0,45,35,169,55,23,16,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsja01w,2,0,ORL,WNBA,17,1,139,35,10,13,23,9,4,3,17,21,25,14,5,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsla01w,2,0,UTA,WNBA,26,0,228,50,4,15,19,7,2,1,13,26,65,17,14,11,30,5,0,2,0,15,4,0,1,1,0,0,1,3,4,4,1,2,2,3,0,0
johnspo01w,2,0,CLE,WNBA,18,0,119,28,12,19,31,4,0,2,10,12,27,12,9,4,0,0,0,1,0,4,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0
johnssh01w,2,0,ORL,WNBA,26,22,785,302,15,62,77,68,34,6,54,66,245,90,111,84,104,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsti01w,2,0,HOU,WNBA,32,28,672,148,44,94,138,22,12,15,42,67,138,62,28,24,0,0,0,2,2,71,18,4,13,17,3,0,3,4,5,17,7,7,4,0,0,0
johnsvi01w,2,0,NYL,WNBA,32,32,939,353,23,84,107,87,35,4,52,62,326,135,70,53,82,30,1,6,6,218,89,7,20,27,28,13,2,14,11,75,34,15,15,22,6,0
jonesme01w,2,0,CLE,WNBA,30,30,998,404,43,121,164,45,29,4,53,59,377,165,82,65,34,9,0,3,3,103,36,8,10,18,9,1,1,3,5,32,15,5,5,3,1,0
kingija01w,2,0,DET,WNBA,29,17,625,169,20,43,63,74,31,8,53,42,142,55,36,26,88,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korstil01w,2,0,PHO,WNBA,12,0,75,21,6,5,11,5,3,0,9,4,25,7,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kubikni01w,2,0,PHO,WNBA,3,0,21,2,0,2,2,5,4,0,3,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lassiam01w,2,0,HOU,WNBA,32,18,613,138,27,83,110,34,16,21,35,66,139,51,15,10,67,26,0,2,0,54,19,1,8,9,0,0,3,2,4,16,7,2,2,9,3,0
lazicka01w,2,0,NYL,WNBA,8,0,55,17,2,4,6,3,3,0,10,9,20,8,2,1,2,0,0,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
lennobe01w,2,0,MIN,WNBA,11,7,241,121,13,41,54,16,10,4,25,29,110,41,20,19,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leslili01w,2,0,LAS,WNBA,31,31,1033,606,88,210,298,73,34,71,98,132,467,221,193,142,60,22,3,7,7,260,156,28,58,86,21,12,31,26,22,118,58,50,37,7,3,0
levanni01w,2,0,LAS,WNBA,13,0,67,20,5,4,9,7,5,1,5,3,22,7,1,1,17,5,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0
lewisty01w,2,0,HOU,WNBA,29,4,419,97,21,41,62,15,11,4,26,26,92,39,17,11,20,8,0,2,0,6,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
lobore01w,2,0,NYL,WNBA,16,0,85,17,2,12,14,1,2,0,7,16,22,7,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lovelst01w,2,0,SEA,WNBA,22,2,211,76,14,18,32,9,8,5,18,23,71,27,17,12,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luckepa01w,2,0,PHO,WNBA,1,0,8,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luzhe01w,2,0,WAS,WNBA,32,3,489,164,10,27,37,55,28,5,43,47,136,55,25,22,82,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mabikmw01w,2,0,LAS,WNBA,28,24,828,313,22,108,130,87,39,11,44,74,256,99,79,68,123,47,0,7,7,231,63,6,40,46,17,7,6,10,21,66,21,14,11,40,10,0
machacl01w,2,0,CHA,WNBA,30,8,580,163,34,87,121,17,16,16,41,95,126,63,57,37,0,0,2,8,0,132,38,7,12,19,2,3,3,6,11,32,17,6,4,0,0,0
malcona01w,2,0,IND,WNBA,31,23,705,257,31,60,91,26,13,3,48,75,212,90,62,54,56,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapprh01w,2,0,LAS,WNBA,30,0,395,126,34,45,79,14,16,6,25,60,123,51,32,24,3,0,0,5,0,27,6,1,6,7,3,0,0,2,5,9,3,0,0,0,0,0
marcimi01w,2,0,SEA,WNBA,27,5,392,132,17,21,38,47,30,2,30,49,139,51,37,20,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martima01w,2,0,MIN,WNBA,31,12,494,95,27,59,86,19,17,15,37,87,103,35,31,19,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maxwemo01w,2,0,IND,WNBA,15,3,238,47,12,26,38,14,5,3,22,19,53,16,12,8,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccaiti01w,2,0,ORL,WNBA,32,9,442,97,7,31,38,36,10,8,34,52,109,35,9,6,67,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarst01w,2,0,IND,WNBA,30,0,504,169,13,42,55,58,26,14,38,50,137,52,55,42,57,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccrani01w,2,0,WAS,WNBA,32,32,828,351,22,34,56,47,26,0,73,68,290,119,128,91,95,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccrini01w,2,0,LAS,WNBA,28,0,350,64,3,9,12,63,21,0,22,19,63,28,7,3,12,5,0,7,0,41,5,0,4,4,6,5,0,4,5,2,1,4,2,1,1,0
mcculda01w,2,0,IND,WNBA,8,2,90,28,4,13,17,5,0,2,7,12,18,5,18,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgheca01w,2,0,ORL,WNBA,17,0,71,14,3,7,10,0,1,1,6,9,24,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcwilta01w,2,0,ORL,WNBA,32,32,1059,403,114,129,243,69,52,50,80,74,331,157,117,87,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melvich01w,2,0,CLE,WNBA,27,20,754,266,66,88,154,50,24,16,45,81,215,102,86,60,2,2,0,3,2,81,24,6,6,12,6,2,2,6,5,16,8,11,8,0,0,0
milleco01w,2,0,WAS,WNBA,20,0,137,34,5,4,9,8,6,0,13,10,40,13,11,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleke01w,2,0,CHA,WNBA,26,0,225,55,11,17,28,14,9,0,9,14,57,22,5,4,19,7,0,2,0,8,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
millsta01w,2,0,WAS,WNBA,30,0,319,64,40,65,105,6,14,4,25,72,69,23,31,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miltode01w,2,0,LAS,WNBA,32,27,938,330,71,98,169,68,49,29,58,101,296,134,63,50,35,12,0,7,7,226,86,12,32,44,20,7,10,11,22,64,35,19,13,8,3,0
moisead01w,2,0,PHO,WNBA,7,0,123,41,4,12,16,17,6,0,16,11,36,14,12,9,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moweje01w,2,0,POR,WNBA,5,0,17,6,1,2,3,0,0,1,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nagyan01w,2,0,NYL,WNBA,23,0,213,34,0,9,9,24,2,3,23,25,31,13,4,2,12,6,1,4,0,30,8,0,4,4,3,0,1,3,2,4,3,3,2,0,0,0
ndiayas01w,2,0,DET,WNBA,32,31,913,376,60,111,171,49,22,28,73,82,341,156,76,59,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nemcoev01w,2,0,CLE,WNBA,8,2,113,34,1,9,10,8,2,5,6,9,38,13,8,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevescl01w,2,0,DET,WNBA,22,15,407,95,3,26,29,34,21,0,28,21,94,34,8,8,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nolande01w,2,0,DET,WNBA,27,0,545,192,16,37,53,30,17,6,35,43,194,64,53,43,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nygaava01w,2,0,POR,WNBA,31,0,259,76,13,22,35,10,6,2,14,48,72,28,3,1,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,2,0,WAS,WNBA,32,32,989,225,74,103,177,55,30,36,60,88,231,100,36,21,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,2,0,DET,WNBA,22,22,651,233,38,116,154,23,23,4,48,64,215,91,59,40,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pavlimi01w,2,0,UTA,WNBA,10,0,21,1,0,6,6,1,0,2,1,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payeka01w,2,0,MIN,WNBA,32,16,652,91,7,54,61,97,21,0,46,55,78,30,16,11,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penicti01w,2,0,SAC,WNBA,23,22,744,144,6,80,86,172,40,8,64,58,124,42,64,49,42,11,1,5,5,163,31,3,16,19,33,3,4,9,9,40,10,4,4,19,7,0
pettibr01w,2,0,PHO,WNBA,32,1,497,172,30,30,60,50,28,4,38,47,159,53,56,46,63,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillta01w,2,0,NYL,WNBA,32,32,1049,489,89,168,257,34,48,17,84,110,410,208,125,73,4,0,0,6,6,202,68,15,34,49,10,9,6,17,17,62,26,34,16,1,0,1
powelel01w,2,0,ORL,WNBA,32,32,1055,357,32,66,98,98,49,7,79,64,296,119,106,80,102,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pridely01w,2,0,MIN,WNBA,32,14,713,170,47,99,146,28,28,20,46,77,174,68,55,33,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
