playerID,year,team,points_per_min,assists_per_min,rebounds_per_min,steals_per_min,blocks_per_min,turnovers_per_min,FG%,FT%,Three%,Three Rate
blueni01w,7,WAS,0.2983425414364641,0.19889502762430938,0.11049723756906077,0.09944751381215469,0.0,0.09944751381215469,0.25925925925925924,0.8064516129032258,0.08333333333333333,0.2222222222222222
blueni01w,8,WAS,0.25476190476190474,0.11428571428571428,0.15,0.05238095238095238,0.011904761904761904,0.0880952380952381,0.32407407407407407,0.8378378378378378,0.2222222222222222,0.25
blueni01w,9,WAS,0.18435754189944134,0.13594040968342644,0.07635009310986965,0.035381750465549346,0.0037243947858473,0.0782122905027933,0.3235294117647059,0.76,0.4375,0.3137254901960784
blueni01w,10,WAS,0.26373626373626374,0.13186813186813187,0.10989010989010989,0.07692307692307693,0.0,0.14285714285714285,0.2916666666666667,0.7,0.3333333333333333,0.375
blueoc01w,4,HOU,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.0,0.0,0.05405405405405406,0.25,0.5,0.0,0.0
blueoc01w,5,HOU,0.2838709677419355,0.03225806451612903,0.13548387096774195,0.0064516129032258064,0.0,0.04516129032258064,0.38095238095238093,0.9230769230769231,0.0,0.09523809523809523
bobbish01w,9,LAS,0.19202898550724637,0.16304347826086957,0.11594202898550725,0.04528985507246377,0.0018115942028985507,0.11413043478260869,0.2755905511811024,0.7272727272727273,0.28169014084507044,0.5590551181102362
bobbish01w,10,LAS,0.20113314447592068,0.13031161473087818,0.09348441926345609,0.042492917847025496,0.0028328611898017,0.07932011331444759,0.3058823529411765,0.8461538461538461,0.21621621621621623,0.43529411764705883
boddiwh01w,10,SAC,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0,0.0,0.0
boltoru01w,1,SAC,0.4377880184331797,0.06566820276497695,0.12211981566820276,0.03917050691244239,0.001152073732718894,0.05184331797235023,0.36141304347826086,0.7619047619047619,0.3125,0.43478260869565216
boltoru01w,2,SAC,0.38144329896907214,0.09450171821305842,0.15979381443298968,0.048109965635738834,0.001718213058419244,0.06701030927835051,0.33796296296296297,0.6923076923076923,0.36363636363636365,0.5092592592592593
boltoru01w,3,SAC,0.4735413839891452,0.050203527815468114,0.12754409769335143,0.06105834464043419,0.0027137042062415195,0.04748982360922659,0.39556962025316456,0.7272727272727273,0.32575757575757575,0.4177215189873418
boltoru01w,4,SAC,0.28598848368522073,0.0671785028790787,0.10940499040307101,0.06333973128598848,0.003838771593090211,0.04030710172744722,0.3142857142857143,0.7692307692307693,0.19387755102040816,0.56
boltoru01w,5,SAC,0.3411513859275053,0.06609808102345416,0.1044776119402985,0.04904051172707889,0.0,0.031982942430703626,0.37012987012987014,0.7368421052631579,0.4050632911392405,0.512987012987013
bondla01w,7,CHA,0.31433224755700323,0.11889250814332247,0.07980456026058631,0.057003257328990226,0.013029315960912053,0.13029315960912052,0.3987341772151899,0.7402597402597403,0.21739130434782608,0.2911392405063291
bondla01w,9,IND,0.2276923076923077,0.08307692307692308,0.09538461538461539,0.046153846153846156,0.012307692307692308,0.10153846153846154,0.28888888888888886,0.8125,0.21428571428571427,0.4666666666666667
bonfisu01w,3,PHO,0.3431372549019608,0.07516339869281045,0.12091503267973856,0.0392156862745098,0.0,0.058823529411764705,0.48314606741573035,0.76,0.0,0.06741573033707865
bonnede01w,10,PHO,0.5262430939226519,0.017955801104972375,0.27071823204419887,0.031767955801104975,0.034530386740331494,0.04696132596685083,0.4568345323741007,0.8116883116883117,0.15384615384615385,0.046762589928057555
bowenli01w,8,NYL,0.24324324324324326,0.02702702702702703,0.05405405405405406,0.0,0.0,0.10810810810810811,0.3,0.0,0.5,0.6
boydca01w,2,DET,0.32608695652173914,0.06086956521739131,0.11304347826086956,0.04782608695652174,0.008695652173913044,0.06956521739130435,0.34328358208955223,0.9,0.3055555555555556,0.5373134328358209
braxtka01w,6,DET,0.4989010989010989,0.03076923076923077,0.21978021978021978,0.03956043956043956,0.02857142857142857,0.11428571428571428,0.46190476190476193,0.55,0.0,0.004761904761904762
braxtka01w,7,DET,0.40668523676880225,0.07242339832869081,0.32590529247910865,0.03064066852367688,0.03064066852367688,0.14763231197771587,0.40559440559440557,0.625,0.0,0.013986013986013986
braxtka01w,8,DET,0.3798165137614679,0.029357798165137616,0.30458715596330277,0.025688073394495414,0.029357798165137616,0.11376146788990826,0.44680851063829785,0.6724137931034483,0.0,0.0
braxtka01w,9,DET,0.5,0.04576271186440678,0.2847457627118644,0.023728813559322035,0.04067796610169491,0.09152542372881356,0.41472868217054265,0.7431192660550459,0.0,0.007751937984496124
braxtka01w,10,DET,0.5,0.08134920634920635,0.33134920634920634,0.037698412698412696,0.03571428571428571,0.10119047619047619,0.527363184079602,0.6451612903225806,0.0,0.0
brazian01w,1,CHA,0.2512315270935961,0.024630541871921183,0.16748768472906403,0.024630541871921183,0.0,0.08374384236453201,0.3877551020408163,0.6842105263157895,0.0,0.0
brazian01w,2,IND,0.3724340175953079,0.020527859237536656,0.22580645161290322,0.026392961876832845,0.03812316715542522,0.05865102639296188,0.43478260869565216,0.7714285714285715,0.0,0.008695652173913044
bristre01w,2,CHA,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0
brogami01w,1,PHO,0.2910344827586207,0.06758620689655172,0.15310344827586206,0.041379310344827586,0.008275862068965517,0.0496551724137931,0.5109489051094891,0.7974683544303798,0.32,0.18248175182481752
brondsa01w,2,MIA,0.43176470588235294,0.07411764705882352,0.058823529411764705,0.03294117647058824,0.004705882352941176,0.042352941176470586,0.4127906976744186,0.8142857142857143,0.3939393939393939,0.19186046511627908
brondsa01w,3,MIA,0.34469200524246396,0.06028833551769332,0.053735255570117955,0.03407601572739188,0.005242463958060288,0.05242463958060288,0.36466165413533835,0.8208955223880597,0.3181818181818182,0.16541353383458646
brondsa01w,4,SEA,0.28717948717948716,0.07076923076923076,0.057435897435897436,0.031794871794871796,0.0020512820512820513,0.03794871794871795,0.4148936170212766,0.8064516129032258,0.4375,0.1702127659574468
brownco01w,4,IND,0.3563218390804598,0.05938697318007663,0.07854406130268199,0.040229885057471264,0.007662835249042145,0.06896551724137931,0.3719512195121951,0.8484848484848485,0.36,0.6097560975609756
brownco01w,5,IND,0.2613065326633166,0.10301507537688442,0.08542713567839195,0.017587939698492462,0.002512562814070352,0.07788944723618091,0.3425925925925926,0.625,0.35714285714285715,0.5185185185185185
brownco01w,6,IND,0.2608695652173913,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.13043478260869565,0.4,0.0,0.4,1.0
brownco01w,7,CHI,0.19047619047619047,0.10317460317460317,0.0873015873015873,0.03968253968253968,0.0,0.07142857142857142,0.2711864406779661,0.5,0.2727272727272727,0.7457627118644068
browned01w,1,DET,0.3037156704361874,0.11631663974151858,0.1421647819063005,0.03877221324717286,0.008077544426494346,0.1098546042003231,0.35714285714285715,0.8375,0.25,0.023809523809523808
browned01w,2,DET,0.29625,0.10875,0.12625,0.04125,0.00875,0.085,0.36637931034482757,0.7833333333333333,0.37735849056603776,0.22844827586206898
browned01w,3,DET,0.20947176684881602,0.10564663023679417,0.1493624772313297,0.04553734061930783,0.012750455373406194,0.1092896174863388,0.3282442748091603,0.71875,0.5,0.0916030534351145
browned01w,4,PHO,0.22519083969465647,0.1183206106870229,0.13549618320610687,0.05725190839694656,0.013358778625954198,0.08969465648854962,0.26973684210526316,0.8181818181818182,0.0,0.019736842105263157
browned01w,7,HOU,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.0,0.07142857142857142,0.2,1.0,0.0,0.0
brownki01w,3,WAS,0.25925925925925924,0.05555555555555555,0.1111111111111111,0.046296296296296294,0.0,0.046296296296296294,0.34285714285714286,1.0,0.09090909090909091,0.3142857142857143
brownki01w,4,WAS,0.22304832713754646,0.10408921933085502,0.11895910780669144,0.048327137546468404,0.0037174721189591076,0.08178438661710037,0.3333333333333333,0.6666666666666666,0.30303030303030304,0.4583333333333333
brownki01w,5,WAS,0.2803234501347709,0.11320754716981132,0.1347708894878706,0.03504043126684636,0.005390835579514825,0.0889487870619946,0.3977272727272727,0.875,0.4642857142857143,0.3181818181818182
brownki01w,6,HOU,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
brownki01w,6,WAS,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5,0.0,0.0,0.5
brownki01w,7,NYL,0.3448275862068966,0.15517241379310345,0.13793103448275862,0.034482758620689655,0.0,0.05172413793103448,0.3,0.875,0.25,0.2
brownki01w,8,LAS,0.40061162079510704,0.14678899082568808,0.11926605504587157,0.03669724770642202,0.009174311926605505,0.0764525993883792,0.3939393939393939,0.875,0.45,0.40404040404040403
brownki01w,8,MIN,0.3793103448275862,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.2222222222222222,0.75,0.3333333333333333,0.3333333333333333
brownki01w,9,LAS,0.2981132075471698,0.12452830188679245,0.11132075471698114,0.035849056603773584,0.0,0.07358490566037736,0.3561643835616438,0.9117647058823529,0.34328358208955223,0.4589041095890411
brownki01w,10,CON,0.33078880407124683,0.09669211195928754,0.13994910941475827,0.03307888040712468,0.007633587786259542,0.0737913486005089,0.3821138211382114,0.8181818181818182,0.3333333333333333,0.43902439024390244
brownru01w,1,CLE,0.37260677466863035,0.06480117820324006,0.18262150220913106,0.055964653902798235,0.01914580265095729,0.08689248895434462,0.49732620320855614,0.8461538461538461,0.5,0.0106951871657754
brownru01w,2,CLE,0.32763157894736844,0.04868421052631579,0.1736842105263158,0.05789473684210526,0.013157894736842105,0.04868421052631579,0.517948717948718,0.7301587301587301,1.0,0.005128205128205128
brownru01w,3,CLE,0.23931623931623933,0.057692307692307696,0.16025641025641027,0.04487179487179487,0.017094017094017096,0.08333333333333333,0.4,0.7368421052631579,0.0,0.009523809523809525
brownru01w,4,CHA,0.2587991718426501,0.033126293995859216,0.17184265010351968,0.060041407867494824,0.020703933747412008,0.07246376811594203,0.45689655172413796,0.8260869565217391,0.0,0.017241379310344827
brumfma01w,1,MIN,0.20228384991843393,0.06851549755301795,0.09787928221859707,0.03588907014681892,0.0032626427406199023,0.06525285481239804,0.46534653465346537,0.6904761904761905,0.1111111111111111,0.0891089108910891
brumfma01w,2,MIA,0.17813765182186234,0.12955465587044535,0.10121457489878542,0.08097165991902834,0.0,0.09716599190283401,0.2833333333333333,1.0,0.3333333333333333,0.25
brumfma01w,4,CHA,0.14634146341463414,0.11382113821138211,0.08130081300813008,0.008130081300813009,0.008130081300813009,0.04878048780487805,0.375,1.0,0.0,0.1875
brungje01w,5,CON,0.1592356687898089,0.08598726114649681,0.1178343949044586,0.012738853503184714,0.012738853503184714,0.03821656050955414,0.3050847457627119,0.8,0.2631578947368421,0.6440677966101694
brungje01w,6,CON,0.0425531914893617,0.0425531914893617,0.1276595744680851,0.0,0.0,0.0425531914893617,0.1111111111111111,0.0,0.0,0.4444444444444444
brungje01w,7,CON,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
brunsre01w,5,SAC,0.305668016194332,0.038461538461538464,0.24696356275303644,0.0465587044534413,0.02631578947368421,0.058704453441295545,0.42142857142857143,0.717391304347826,0.0,0.0
brunsre01w,6,SAC,0.3670360110803324,0.0221606648199446,0.2590027700831025,0.038781163434903045,0.02077562326869806,0.05817174515235457,0.4268292682926829,0.5978260869565217,0.0,0.0
brunsre01w,7,SAC,0.38860971524288107,0.02847571189279732,0.31993299832495814,0.035175879396984924,0.02512562814070352,0.06700167504187604,0.46078431372549017,0.5866666666666667,0.0,0.0
brunsre01w,8,SAC,0.4055793991416309,0.02575107296137339,0.3165236051502146,0.04721030042918455,0.033261802575107295,0.06223175965665236,0.47315436241610737,0.6857142857142857,0.0,0.013422818791946308
brunsre01w,9,SAC,0.4197689345314506,0.01668806161745828,0.2734274711168164,0.04621309370988447,0.025673940949935817,0.06546854942233633,0.5,0.6705882352941176,0.0,0.0
brunsre01w,10,SAC,0.49774436090225566,0.013533834586466165,0.2857142857142857,0.06015037593984962,0.02406015037593985,0.06766917293233082,0.48627450980392156,0.7830188679245284,0.0,0.00392156862745098
bullevi01w,1,WAS,0.3126142595978062,0.038391224862888484,0.16727605118829983,0.05850091407678245,0.04296160877513711,0.05301645338208409,0.48639455782312924,0.7142857142857143,0.3235294117647059,0.11564625850340136
bullevi01w,2,WAS,0.2590866728797763,0.03821062441752097,0.21528424976700838,0.049394221808014914,0.05405405405405406,0.049394221808014914,0.3916083916083916,0.7291666666666666,0.296875,0.22377622377622378
bullevi01w,3,WAS,0.28436516264428124,0.055613850996852045,0.19517313746065057,0.05666316894018888,0.03882476390346275,0.05876180482686254,0.461864406779661,0.8292682926829268,0.3958333333333333,0.2033898305084746
burgean01w,2,WAS,0.16963064295485636,0.12038303693570451,0.1039671682626539,0.03556771545827633,0.0027359781121751026,0.08207934336525308,0.3333333333333333,0.5925925925925926,0.2978723404255319,0.3333333333333333
burgean01w,3,WAS,0.19778481012658228,0.14715189873417722,0.0981012658227848,0.05379746835443038,0.006329113924050633,0.06487341772151899,0.38613861386138615,0.7777777777777778,0.36363636363636365,0.32673267326732675
burgean01w,4,WAS,0.15576694411414982,0.13317479191438764,0.093935790725327,0.03210463733650416,0.0011890606420927466,0.06183115338882283,0.373134328358209,0.6,0.27586206896551724,0.43283582089552236
burgeli01w,1,SAC,0.2926829268292683,0.04878048780487805,0.4146341463414634,0.024390243902439025,0.0,0.0975609756097561,0.2,0.6666666666666666,0.0,0.0
burraal01w,1,POR,0.5063694267515924,0.01910828025477707,0.2356687898089172,0.009554140127388535,0.022292993630573247,0.11464968152866242,0.5871559633027523,0.7560975609756098,0.0,0.0
