playerID,avg_EFF,avg_conference_rank,total_team_wins,total_team_losses,total_minutes,total_playoffs_made,total_points,total_rebounds,total_assists,total_steals,total_blocks,award_year,points_per_minute,rebounds_per_minute,assists_per_minute,Target
lyttlsa01w,222.0,3.0,19,15,460,1,140,125,17,20,3,7,0.30434782608695654,0.2717391304347826,0.03695652173913044,0
mabikmw01w,366.1666666666667,1.5,147,51,5192,6,2231,766,463,216,59,7,0.4296995377503852,0.1475346687211094,0.08917565485362096,0
macchla01w,102.0,2.5,42,26,558,2,215,79,21,29,7,7,0.38530465949820786,0.14157706093189965,0.03763440860215054,0
machacl01w,167.0,3.3333333333333335,62,34,1429,2,411,257,52,41,24,7,0.28761371588523443,0.17984604618614417,0.0363890832750175,0
mahonsh01w,17.0,4.0,31,33,171,1,32,32,5,2,1,7,0.1871345029239766,0.1871345029239766,0.029239766081871343,0
maigaha01w,83.5,3.5,76,58,1275,3,351,212,78,86,17,7,0.2752941176470588,0.16627450980392156,0.0611764705882353,0
malcona01w,161.5,5.0,26,38,1304,1,413,152,47,26,6,7,0.31671779141104295,0.1165644171779141,0.036042944785276074,0
malloso01w,14.0,7.0,8,26,44,0,10,10,0,1,4,7,0.22727272727272727,0.22727272727272727,0.0,0
mannish01w,148.0,6.0,13,19,403,0,103,100,17,23,4,7,0.2555831265508685,0.24813895781637718,0.04218362282878412,0
mannkr01w,84.0,6.0,14,20,185,0,71,35,11,8,1,7,0.3837837837837838,0.1891891891891892,0.05945945945945946,0
mapprh01w,228.33333333333334,3.3333333333333335,60,38,1506,2,545,352,84,53,36,7,0.3618857901726428,0.2337317397078353,0.055776892430278883,0
marcimi01w,115.33333333333333,6.333333333333333,37,59,1209,1,381,125,158,78,10,7,0.315136476426799,0.10339123242349049,0.130686517783292,0
martima01w,129.5,6.0,27,37,950,0,227,153,40,34,28,7,0.23894736842105263,0.16105263157894736,0.042105263157894736,0
martinu01w,-1.0,6.0,14,20,2,0,0,0,0,0,0,7,0.0,0.0,0.0,0
mascira01w,69.0,2.5,42,26,579,2,150,52,31,16,1,7,0.25906735751295334,0.08981001727115717,0.0535405872193437,0
matteca01w,7.0,6.0,6,28,56,0,9,3,6,1,0,7,0.16071428571428573,0.05357142857142857,0.10714285714285714,0
maxwemo01w,154.0,5.666666666666667,35,61,1437,1,414,229,84,61,23,7,0.2881002087682672,0.1593597773138483,0.05845511482254697,0
mazzake01w,49.0,5.5,22,46,565,0,143,64,16,16,2,7,0.25309734513274335,0.11327433628318584,0.02831858407079646,0
mccaibr01w,65.0,7.0,10,22,392,0,83,26,41,11,3,7,0.21173469387755103,0.0663265306122449,0.10459183673469388,0
mccaiti01w,35.666666666666664,4.333333333333333,45,51,707,1,155,52,43,16,9,7,0.21923620933521923,0.07355021216407355,0.06082036775106082,0
mccarja01w,92.0,6.0,6,28,311,0,50,76,11,12,7,7,0.1607717041800643,0.24437299035369775,0.03536977491961415,0
mccarst01w,175.75,6.0,50,82,2166,0,684,184,225,115,31,7,0.3157894736842105,0.08494921514312095,0.1038781163434903,0
mcconsu01w,201.0,2.0,17,15,705,1,173,50,119,15,1,7,0.2453900709219858,0.07092198581560284,0.16879432624113475,0
mccrani01w,173.0,5.5,80,118,4339,2,1455,309,280,154,10,7,0.33533072136436964,0.07121456556810325,0.06453099792578935,0
mccrini01w,108.0,1.0,105,25,1493,4,284,96,213,91,12,7,0.19022103148024114,0.06430006697923643,0.14266577361018085,0
mcculda01w,48.0,5.5,54,76,615,1,207,107,25,17,24,7,0.33658536585365856,0.17398373983739837,0.04065040650406504,0
mcgheca01w,36.0,4.333333333333333,45,51,483,1,106,75,23,22,6,7,0.2194616977225673,0.15527950310559005,0.047619047619047616,0
mckivte01w,112.33333333333333,4.333333333333333,40,62,780,1,253,174,13,30,48,7,0.3243589743589744,0.2230769230769231,0.016666666666666666,0
mcwilta01w,462.1666666666667,3.0,107,91,5739,4,2189,1269,313,258,198,7,0.38142533542428997,0.2211186617877679,0.054539118313295,0
melvich01w,377.8333333333333,3.8333333333333335,99,99,5650,4,2172,1065,282,155,106,7,0.38442477876106196,0.18849557522123894,0.04991150442477876,0
mendigi01w,11.0,4.0,18,16,39,1,10,5,3,0,0,7,0.2564102564102564,0.1282051282051282,0.07692307692307693,0
miaomi01w,18.0,1.0,25,9,135,1,31,4,13,5,1,7,0.22962962962962963,0.02962962962962963,0.0962962962962963,0
milleco01w,208.6,5.4,69,97,3254,2,1058,374,263,122,15,7,0.3251382913337431,0.11493546404425323,0.08082360172095882,0
milleke01w,220.6,3.2,90,76,3455,4,1151,343,297,126,10,7,0.33314037626628074,0.09927641099855282,0.08596237337192475,0
millsta01w,73.5,5.25,53,77,816,2,252,243,22,29,14,7,0.3088235294117647,0.2977941176470588,0.02696078431372549,0
miltode01w,402.6666666666667,1.6666666666666667,146,52,5646,5,2066,1056,334,272,162,7,0.3659227771873893,0.18703506907545164,0.05915692525681899,0
moisead01w,109.5,6.0,24,40,742,0,234,76,96,36,3,7,0.31536388140161725,0.10242587601078167,0.1293800539083558,0
mooreja01w,40.0,4.0,16,16,128,1,42,29,3,5,1,7,0.328125,0.2265625,0.0234375,0
mooreje01w,7.5,5.0,23,45,158,1,11,13,3,4,0,7,0.06962025316455696,0.08227848101265822,0.0189873417721519,0
moorelo01w,34.0,3.0,18,16,182,1,22,27,19,10,0,7,0.12087912087912088,0.14835164835164835,0.1043956043956044,0
mooreta01w,70.83333333333333,5.0,93,107,1347,2,371,146,159,65,24,7,0.27542687453600595,0.10838901262063845,0.11804008908685969,0
moosca01w,0.0,6.0,15,17,6,0,0,0,0,0,1,7,0.0,0.0,0.0,0
moweje01w,2.0,4.333333333333333,51,47,54,1,7,5,0,0,2,7,0.12962962962962962,0.09259259259259259,0.0,0
mulitna01w,86.0,5.0,18,14,291,0,99,34,6,4,6,7,0.3402061855670103,0.11683848797250859,0.020618556701030927,0
nagyan01w,100.66666666666667,4.0,49,47,1316,2,165,101,215,29,15,7,0.12537993920972645,0.07674772036474165,0.16337386018237082,0
ndiayas01w,207.8,5.4,73,91,2701,1,1029,545,133,66,66,7,0.3809700111069974,0.20177711958533875,0.04924102184376157,0
nemcoev01w,85.5,1.5,39,25,556,2,219,51,31,17,13,7,0.39388489208633093,0.09172661870503597,0.05575539568345324,0
nevescl01w,90.66666666666667,6.0,39,57,1237,0,311,71,118,60,1,7,0.2514147130153597,0.05739692805173808,0.09539207760711399,0
newtoch01w,162.0,1.0,25,9,715,1,148,66,55,24,9,7,0.206993006993007,0.09230769230769231,0.07692307692307693,0
ngoyibe01w,64.0,4.0,25,41,263,1,117,66,5,5,4,7,0.4448669201520912,0.2509505703422053,0.019011406844106463,0
nieuwma01w,3.0,4.0,17,17,16,1,4,2,0,0,0,7,0.25,0.125,0.0,0
nolande01w,323.0,4.6,77,89,4654,3,1853,537,408,206,58,7,0.39815212720240656,0.11538461538461539,0.08766652342071336,0
nygaava01w,125.75,5.25,60,70,1713,1,490,242,54,37,8,7,0.28604786923525977,0.14127262113251604,0.03152364273204904,0
ohldeni01w,421.0,4.5,32,36,2056,1,779,388,138,37,67,7,0.3788910505836576,0.188715953307393,0.06712062256809338,0
owenhe01w,7.0,4.0,14,18,60,1,2,9,2,0,0,7,0.03333333333333333,0.15,0.03333333333333333,0
owenssh01w,64.5,4.0,31,33,611,1,131,99,21,11,26,7,0.2144026186579378,0.16202945990180032,0.03436988543371522,0
pagemu01w,278.6666666666667,5.166666666666667,83,115,5033,3,1252,915,252,125,132,7,0.2487581959070137,0.18180011921319292,0.05006954102920723,0
paigeyo01w,17.0,2.0,21,13,78,1,16,9,13,2,0,7,0.20512820512820512,0.11538461538461539,0.16666666666666666,0
palmewe01w,276.57142857142856,5.142857142857143,92,138,4631,2,1810,1043,182,132,37,7,0.39084431008421505,0.22522133448499243,0.039300367091340965,0
pavlimi01w,6.0,5.0,27,39,50,1,7,10,2,1,2,7,0.14,0.2,0.04,0
payeka01w,84.66666666666667,5.333333333333333,44,52,1174,1,168,98,140,32,6,7,0.14310051107325383,0.08347529812606473,0.11925042589437819,0
penicti01w,330.0,3.1666666666666665,117,81,5519,5,1132,595,1141,347,24,7,0.205109621308208,0.10780938575828955,0.20674035151295525,0
pennjo01w,48.5,7.0,18,50,291,0,90,53,16,15,1,7,0.30927835051546393,0.18213058419243985,0.054982817869415807,0
perkiji01w,68.5,5.5,22,46,481,0,153,47,33,32,9,7,0.3180873180873181,0.09771309771309772,0.06860706860706861,0
pettibr01w,109.0,4.5,65,65,1603,2,523,178,121,71,9,7,0.32626325639426074,0.11104179663131628,0.07548346849656894,0
phillta01w,344.0,2.5,112,86,4746,5,1937,1156,189,246,98,7,0.4081331647703329,0.24357353560893383,0.03982300884955752,0
pierspl01w,154.0,5.25,57,79,2167,1,758,332,82,69,49,7,0.34979233964005535,0.15320719889247808,0.03784033225657591,0
potthan01w,1.0,6.0,15,17,8,0,0,2,1,0,0,7,0.0,0.25,0.125,0
powelel01w,208.71428571428572,4.142857142857143,112,118,4476,4,1257,513,570,214,41,7,0.2808310991957105,0.1146112600536193,0.12734584450402145,0
powelni01w,246.5,3.0,41,27,1372,1,496,195,78,54,20,7,0.36151603498542273,0.14212827988338192,0.056851311953352766,0
pridely01w,105.2,5.2,74,90,1858,2,425,333,112,72,55,7,0.22874058127018299,0.17922497308934338,0.060279870828848225,0
quinnte01w,30.0,7.0,9,23,118,0,15,16,15,4,0,7,0.1271186440677966,0.13559322033898305,0.1271186440677966,0
radunha01w,6.0,2.0,21,11,9,1,4,4,0,0,1,7,0.4444444444444444,0.4444444444444444,0.0,0
raglafe01w,66.75,5.0,57,77,997,2,264,117,64,54,4,7,0.26479438314944836,0.11735205616850551,0.0641925777331996,0
randase01w,100.6,5.6,68,96,2278,2,716,307,124,86,10,7,0.31431079894644426,0.13476733977172958,0.05443371378402107,0
rasmukr01w,156.75,5.0,122,142,3610,2,876,612,220,113,89,7,0.24265927977839336,0.16952908587257617,0.060941828254847646,0
reddja01w,108.33333333333333,6.666666666666667,33,63,1158,1,423,140,71,38,4,7,0.36528497409326427,0.12089810017271158,0.0613126079447323,0
reedbr01w,217.33333333333334,5.333333333333333,44,52,1188,1,649,194,90,68,24,7,0.5462962962962963,0.1632996632996633,0.07575757575757576,0
reidtr01w,96.0,6.25,47,83,1331,1,406,215,57,53,16,7,0.30503380916604056,0.1615326821938392,0.04282494365138993,0
rileyru01w,319.0,3.4,93,73,4205,4,1322,776,204,115,244,7,0.3143876337693222,0.1845422116527943,0.04851367419738407,0
rizzoje01w,129.75,3.5,76,54,2133,3,416,178,245,77,7,7,0.19503047351148617,0.08345053914674168,0.11486169714017816,0
robinas01w,98.5,5.0,33,35,789,0,120,131,33,28,44,7,0.1520912547528517,0.16603295310519645,0.04182509505703422,0
robincr01w,314.3333333333333,2.5,111,87,5707,5,1926,505,391,188,56,7,0.33748028736639213,0.08848782197301559,0.06851235325039426,0
robinre01w,3.0,4.0,14,18,5,1,4,0,0,1,0,7,0.8,0.0,0.0,0
rolanja01w,17.0,3.0,16,16,173,1,33,17,8,6,0,7,0.1907514450867052,0.09826589595375723,0.046242774566473986,0
salesny01w,426.1666666666667,3.0,107,91,6352,4,2891,835,450,359,56,7,0.455132241813602,0.13145465994962216,0.07084382871536524,0
sampsch01w,109.0,8.0,6,26,280,0,76,40,11,18,6,7,0.2714285714285714,0.14285714285714285,0.039285714285714285,0
samsh01w,351.3333333333333,4.5,92,106,6123,3,2374,850,498,294,33,7,0.3877184386738527,0.13882083945778212,0.08133268005879471,0
sanchis01w,10.0,3.0,17,17,62,1,22,5,3,2,0,7,0.3548387096774194,0.08064516129032258,0.04838709677419355,0
sanfona01w,119.66666666666667,5.333333333333333,42,60,1080,1,306,225,25,31,29,7,0.2833333333333333,0.20833333333333334,0.023148148148148147,0
santoal01w,4.5,7.5,19,45,73,0,16,19,0,0,0,7,0.2191780821917808,0.2602739726027397,0.0,0
santoke01w,48.5,7.5,19,45,322,0,96,59,12,6,12,7,0.2981366459627329,0.18322981366459629,0.037267080745341616,0
sarenra01w,55.0,4.0,20,12,142,1,64,30,8,0,1,7,0.4507042253521127,0.2112676056338028,0.056338028169014086,0
sauerpa01w,10.0,3.0,60,36,77,2,22,20,3,3,2,7,0.2857142857142857,0.2597402597402597,0.03896103896103896,0
saundja01w,68.5,6.0,24,40,555,0,167,78,30,19,12,7,0.3009009009009009,0.14054054054054055,0.05405405405405406,0
saureau01w,42.5,5.5,27,37,620,1,100,53,61,32,6,7,0.16129032258064516,0.08548387096774193,0.09838709677419355,0
schumke01w,173.8,4.6,78,88,2329,2,768,400,82,39,131,7,0.32975525976814085,0.17174753112924002,0.035208243881494204,0
schwege01w,92.66666666666667,6.0,40,58,1050,1,226,119,78,29,12,7,0.21523809523809523,0.11333333333333333,0.07428571428571429,0
scottol01w,184.6,4.2,81,83,2687,2,783,550,135,85,50,7,0.29140305173055453,0.20468924451060663,0.05024190547078526,0
shakiel01w,39.666666666666664,2.6666666666666665,64,32,358,3,96,67,13,12,4,7,0.2681564245810056,0.1871508379888268,0.036312849162011177,0
sharpkb01w,70.5,4.0,34,34,638,1,123,53,70,20,1,7,0.19278996865203762,0.08307210031347963,0.109717868338558,0
slaisma01w,4.0,5.0,14,18,7,0,4,1,0,1,0,7,0.5714285714285714,0.14285714285714285,0.0,0
slauggw01w,3.0,3.0,18,16,7,1,2,1,0,0,1,7,0.2857142857142857,0.14285714285714285,0.0,0
slavtge01w,-2.0,7.0,8,26,12,0,0,0,1,0,0,7,0.0,0.0,0.08333333333333333,0
smithai01w,105.5,5.5,26,42,825,1,219,134,25,28,21,7,0.26545454545454544,0.16242424242424242,0.030303030303030304,0
smithch02w,227.16666666666666,4.333333333333333,94,104,4683,3,1204,655,287,102,73,7,0.2571001494768311,0.13986760623531924,0.061285500747384154,0
smithch03w,61.333333333333336,7.666666666666667,24,74,1122,0,110,106,93,33,4,7,0.09803921568627451,0.0944741532976827,0.08288770053475936,0
smithje01w,-1.0,3.0,18,16,7,1,0,0,0,0,0,7,0.0,0.0,0.0,0
smithka01w,374.42857142857144,5.285714285714286,103,129,6710,3,3379,612,462,177,36,7,0.5035767511177347,0.09120715350223547,0.06885245901639345,1
smithla01w,7.0,3.0,16,16,12,1,5,2,1,2,0,7,0.4166666666666667,0.16666666666666666,0.08333333333333333,0
smithta01w,397.6666666666667,4.0,98,100,5857,4,2446,1032,267,223,254,7,0.4176199419498037,0.17619941949803652,0.04558647771896875,0
snellbe01w,78.0,5.0,16,18,226,0,65,36,18,7,1,7,0.28761061946902655,0.1592920353982301,0.07964601769911504,0
snowmi01w,389.25,3.25,76,58,3364,3,1111,846,126,95,161,7,0.33026159334126043,0.25148632580261593,0.03745541022592152,0
spornra01w,68.0,7.0,10,22,265,0,41,52,11,7,4,7,0.15471698113207547,0.19622641509433963,0.04150943396226415,0
stafftr01w,61.0,5.0,34,30,403,1,121,91,18,13,2,7,0.3002481389578164,0.22580645161290322,0.04466501240694789,0
staleda01w,271.42857142857144,4.285714285714286,103,129,6446,4,1608,390,1027,265,9,7,0.2494570276140242,0.06050263729444617,0.15932361154204158,1
starbka01w,57.4,4.2,89,73,1041,3,325,98,81,42,20,7,0.3121998078770413,0.0941402497598463,0.07780979827089338,0
stedika01w,92.5,5.5,31,33,702,1,193,74,38,27,19,7,0.27492877492877493,0.10541310541310542,0.05413105413105413,0
stepama01w,247.66666666666666,4.666666666666667,49,49,1394,1,553,329,72,67,111,7,0.396700143472023,0.23601147776183645,0.05164992826398852,0
stephst01w,8.0,3.0,17,17,36,1,4,9,3,0,0,7,0.1111111111111111,0.25,0.08333333333333333,0
stevema01w,24.0,4.5,29,39,312,1,44,41,6,8,4,7,0.14102564102564102,0.13141025641025642,0.019230769230769232,0
stileja01w,177.5,6.0,27,37,1405,0,603,95,75,28,3,7,0.4291814946619217,0.06761565836298933,0.05338078291814947,0
stinsan01w,352.3333333333333,4.166666666666667,94,104,4958,4,2028,721,459,213,63,7,0.409035901573215,0.145421540943929,0.09257765227914481,0
stiresh01w,29.666666666666668,6.666666666666667,37,59,340,0,92,47,22,14,5,7,0.27058823529411763,0.13823529411764707,0.06470588235294118,0
stockta01w,2.0,8.0,10,22,11,0,3,2,0,0,0,7,0.2727272727272727,0.18181818181818182,0.0,0
streiju01w,235.66666666666666,5.0,40,58,1817,1,553,311,128,82,53,7,0.30434782608695654,0.17116125481563016,0.07044578976334617,0
summela01w,14.0,1.0,26,8,43,1,10,10,3,2,0,7,0.23255813953488372,0.23255813953488372,0.06976744186046512,0
sun-mju01w,22.0,5.0,18,16,118,0,30,10,1,5,0,7,0.2542372881355932,0.0847457627118644,0.00847457627118644,0
suttota01w,361.8,3.8,76,90,4208,3,1507,911,70,130,233,7,0.3581273764258555,0.21649239543726237,0.016634980988593156,0
swoopsh01w,569.0,3.0,103,63,5623,4,2792,768,579,365,124,7,0.4965321003023297,0.13658189578516805,0.10296994486928686,1
tateso01w,28.0,6.0,15,17,94,0,27,13,5,3,0,7,0.2872340425531915,0.13829787234042554,0.05319148936170213,0
tauradi01w,499.5,5.0,33,35,2219,0,1105,287,282,81,53,7,0.49797205948625506,0.12933753943217666,0.1270842721946823,0
tayloli01w,5.0,5.0,17,17,26,0,3,3,2,1,1,7,0.11538461538461539,0.11538461538461539,0.07692307692307693,0
taylope01w,389.6,4.4,82,84,4295,2,1835,698,368,200,57,7,0.42724097788125726,0.16251455180442376,0.08568102444703143,0
teaslni01w,348.0,1.75,91,43,3727,4,1073,428,631,130,35,7,0.28789911456935874,0.11483767104910116,0.1693050711027636,0
thomach01w,206.5,2.5,42,26,1067,2,287,224,40,29,33,7,0.2689784442361762,0.2099343955014058,0.03748828491096532,0
thomala01w,310.0,6.0,33,69,2321,1,970,370,101,60,32,7,0.4179233089185696,0.15941404566996983,0.043515725980180955,0
thomast01w,83.25,5.0,117,149,2303,3,438,355,232,154,49,7,0.19018671298306555,0.15414676508901434,0.10073816760746852,0
thompal01w,142.4,4.2,75,89,1998,3,728,331,103,50,17,7,0.36436436436436437,0.16566566566566568,0.05155155155155155,0
thompti01w,405.8333333333333,3.1666666666666665,122,76,5597,5,2748,1074,285,153,117,7,0.49097730927282474,0.19188851170269788,0.05092013578702877,1
thorner01w,31.0,3.6666666666666665,52,50,540,2,134,33,37,12,2,7,0.24814814814814815,0.06111111111111111,0.06851851851851852,0
threaro01w,82.0,8.0,6,26,377,0,155,32,18,13,3,7,0.41114058355437666,0.08488063660477453,0.04774535809018567,0
tilliic01w,85.0,3.0,17,17,287,1,83,39,13,9,8,7,0.289198606271777,0.13588850174216027,0.04529616724738676,0
timmsmi01w,90.5,4.5,33,31,584,1,128,61,105,36,4,7,0.2191780821917808,0.10445205479452055,0.1797945205479452,0
torniel01w,318.5,6.0,24,40,1646,0,637,187,138,48,27,7,0.3869987849331713,0.11360874848116646,0.08383961117861483,0
torrele01w,-2.0,3.0,20,12,8,1,0,0,0,0,0,7,0.0,0.0,0.0,0
traviti01w,188.0,8.0,8,24,574,0,173,81,26,31,4,7,0.30139372822299654,0.14111498257839722,0.04529616724738676,0
tremich01w,74.0,7.0,9,23,318,0,50,31,51,10,1,7,0.15723270440251572,0.09748427672955975,0.16037735849056603,0
tuvicsl01w,122.25,6.0,49,83,1701,0,358,316,72,60,78,7,0.2104644326866549,0.18577307466196355,0.042328042328042326,0
udokamf01w,39.5,1.5,45,23,270,2,81,54,4,4,2,7,0.3,0.2,0.014814814814814815,0
ujhelpe01w,1.0,1.0,25,9,68,1,4,12,3,0,1,7,0.058823529411764705,0.17647058823529413,0.04411764705882353,0
umoh-it01w,0.0,2.0,20,14,6,1,0,0,1,0,0,7,0.0,0.0,0.16666666666666666,0
valdeam01w,50.0,2.0,27,5,171,1,57,21,13,8,4,7,0.3333333333333333,0.12280701754385964,0.07602339181286549,0
vangomi01w,79.2,5.6,68,96,1388,2,407,260,49,22,42,7,0.29322766570605185,0.1873198847262248,0.035302593659942365,0
vealkr01w,105.5,6.0,24,40,1019,0,187,87,166,47,6,7,0.18351324828263002,0.08537782139352307,0.16290480863591755,0
vodicka01w,284.6666666666667,5.333333333333333,87,111,4114,2,1507,851,241,145,92,7,0.3663101604278075,0.2068546426835197,0.058580456976178905,0
vodopna01w,34.0,2.0,20,14,98,1,25,20,10,3,2,7,0.25510204081632654,0.20408163265306123,0.10204081632653061,0
walkeay01w,82.2,4.4,73,95,1300,3,307,280,52,31,61,7,0.23615384615384616,0.2153846153846154,0.04,0
walkede01w,226.0,4.5,99,99,3678,3,1446,668,261,129,101,7,0.3931484502446982,0.18162044589450788,0.07096247960848287,0
walsema01w,8.0,2.5,37,27,112,2,17,23,7,2,0,7,0.15178571428571427,0.20535714285714285,0.0625,0
washico01w,126.0,3.4,102,60,2271,4,399,240,273,135,13,7,0.17569352708058125,0.10568031704095113,0.1202113606340819,0
washito01w,36.0,5.4,68,96,952,2,253,116,38,14,4,7,0.2657563025210084,0.12184873949579832,0.03991596638655462,0
wautean01w,283.8,3.0,85,79,3172,4,1212,607,173,76,89,7,0.38209331651954603,0.19136191677175285,0.054539722572509455,0
weathte01w,263.6,2.2,100,64,4122,4,635,439,770,202,18,7,0.15405143134400776,0.10650169820475497,0.18680252304706454,0
webbum01w,25.0,6.0,13,19,195,0,43,14,14,7,4,7,0.2205128205128205,0.07179487179487179,0.07179487179487179,0
weckeke01w,2.0,7.0,7,27,11,0,4,0,2,1,0,7,0.36363636363636365,0.0,0.18181818181818182,0
whaleli01w,402.5,1.0,44,24,1993,2,686,218,320,81,2,7,0.34420471650777723,0.10938283993978926,0.16056196688409433,0
whitede01w,91.0,2.5,36,32,510,2,98,140,9,12,13,7,0.19215686274509805,0.27450980392156865,0.01764705882352941,0
whiteta01w,135.0,2.0,21,13,693,1,242,53,53,30,7,7,0.3492063492063492,0.07647907647907648,0.07647907647907648,0
whitiva01w,56.5,7.0,22,42,514,0,101,92,21,17,16,7,0.19649805447470817,0.17898832684824903,0.04085603112840467,0
whitmta01w,263.8333333333333,2.5,117,81,4753,5,1717,714,146,141,111,7,0.3612455291394909,0.15022091310751104,0.030717441615821586,0
whittje01w,-4.0,8.0,10,22,20,0,0,1,0,0,1,7,0.0,0.05,0.0,0
wickssu01w,212.66666666666666,1.3333333333333333,59,37,1710,3,379,388,72,84,84,7,0.2216374269005848,0.22690058479532163,0.042105263157894736,0
widemja01w,0.0,7.0,10,22,35,0,0,4,2,2,0,7,0.0,0.11428571428571428,0.05714285714285714,0
williad01w,167.0,5.833333333333333,78,120,2883,1,805,667,106,153,63,7,0.2792230315643427,0.23135622615331253,0.036767256330211585,0
willian01w,36.0,5.0,16,18,149,0,40,23,9,4,7,7,0.2684563758389262,0.15436241610738255,0.06040268456375839,0
willibe01w,0.0,7.0,9,23,3,0,0,0,0,0,0,7,0.0,0.0,0.0,0
willile01w,54.0,1.0,44,24,266,2,92,60,10,10,2,7,0.3458646616541353,0.22556390977443608,0.03759398496240601,0
willile02w,10.0,8.0,9,23,177,0,73,19,4,4,0,7,0.4124293785310734,0.10734463276836158,0.022598870056497175,0
willina01w,489.0,4.0,109,89,5925,3,2390,1575,283,232,100,7,0.40337552742616034,0.26582278481012656,0.047763713080168774,0
williri01w,187.8,4.8,77,85,3006,2,949,264,306,194,16,7,0.3157019294743846,0.08782435129740519,0.10179640718562874,0
willish01w,61.0,1.0,24,10,229,1,49,32,19,6,0,7,0.21397379912663755,0.13973799126637554,0.08296943231441048,0
willita01w,68.0,7.0,10,22,174,0,80,17,13,8,2,7,0.45977011494252873,0.09770114942528736,0.07471264367816093,0
willito01w,109.0,7.0,9,25,417,0,55,39,43,35,5,7,0.13189448441247004,0.09352517985611511,0.10311750599520383,0
williwe01w,9.0,1.0,28,4,47,1,17,5,3,1,0,7,0.3617021276595745,0.10638297872340426,0.06382978723404255,0
wilsoam01w,1.0,4.0,20,12,9,1,2,1,1,0,0,7,0.2222222222222222,0.1111111111111111,0.1111111111111111,0
witheso01w,187.0,4.0,70,60,2516,2,1128,227,155,88,18,7,0.4483306836248013,0.09022257551669316,0.06160572337042925,0
wolteka01w,201.33333333333334,5.0,43,53,1249,1,545,261,59,16,77,7,0.4363490792634107,0.20896717373899118,0.04723779023218575,0
wolvean01w,1.0,1.0,22,10,5,1,2,1,0,0,0,7,0.4,0.2,0.0,0
wrighsh01w,74.5,5.0,33,35,589,0,151,77,31,17,4,7,0.2563667232597623,0.1307300509337861,0.05263157894736842,0
wrighta01w,144.0,2.0,20,14,528,1,122,57,53,18,3,7,0.23106060606060605,0.10795454545454546,0.10037878787878787,0
wyckobr01w,183.0,3.5,73,59,2513,2,450,453,139,91,61,7,0.17906884202148826,0.1802626343016315,0.055312375646637484,0
wynneda01w,4.0,2.0,20,12,3,1,2,1,0,0,1,7,0.6666666666666666,0.3333333333333333,0.0,0
yamasli01w,28.5,6.0,31,35,295,0,68,27,18,8,1,7,0.2305084745762712,0.09152542372881356,0.061016949152542375,0
yilmane01w,9.0,7.0,17,51,111,0,33,13,4,3,1,7,0.2972972972972973,0.11711711711711711,0.036036036036036036,0
youngca01w,60.0,6.0,27,37,465,0,194,48,27,18,1,7,0.4172043010752688,0.1032258064516129,0.05806451612903226,0
zakalok01w,33.333333333333336,6.666666666666667,34,62,305,0,97,49,2,5,14,7,0.3180327868852459,0.16065573770491803,0.006557377049180328,0
zarafr01w,101.0,2.0,20,14,413,1,90,39,51,16,1,7,0.2179176755447942,0.09443099273607748,0.1234866828087167,0
zirkozu01w,10.0,7.0,9,25,30,0,11,2,1,0,0,7,0.36666666666666664,0.06666666666666667,0.03333333333333333,0
