playerID,tmID,minutes,Game_Score_Total,Game_Score_Per_Minute,Team_Weighted_Score,Finals_Probability,Conference,year,Conference,Finals_MVP
edwarmi01w,SEA,13,2.9000000000000012,0.22307692307692317,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
edwarsi01w,SEA,810,200.69999999999996,0.24777777777777774,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
edwarto01w,CHA,580,79.20000000000002,0.13655172413793107,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
enissh01w,CHA,623,116.0,0.18619582664526485,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
erbsu01w,CHA,148,32.4,0.2189189189189189,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
fallotr01w,PHO,841,226.10000000000002,0.26884661117717007,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
farriba01w,DET,559,83.99999999999999,0.15026833631484793,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
feastal01w,CHA,1007,220.90000000000003,0.21936444885799408,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
ferdima01w,UTA,864,244.70000000000005,0.28321759259259266,0.26355286756367835,0.12802731862642455,WE,3.0,WE,0
figgsuk01w,LAS,930,255.09999999999997,0.27430107526881714,0.3168584610368443,0.15392182800227397,WE,3.0,WE,0
folklkr01w,POR,862,196.4,0.22784222737819027,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
fordki01w,MIA,395,46.89999999999999,0.11873417721518985,0.23510801190208194,0.1229490162302964,EA,3.0,EA,0
fordst01w,NYL,3,2.0,0.6666666666666666,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
frettla01w,SAC,403,65.89999999999999,0.16352357320099253,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
gibsoke01w,HOU,288,15.900000000000006,0.05520833333333335,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
gilloje01w,PHO,858,210.40000000000003,0.24522144522144526,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
goodsad01w,UTA,854,203.10000000000002,0.23782201405152228,0.26355286756367835,0.12802731862642455,WE,3.0,WE,0
grginve01w,LAS,223,40.10000000000001,0.17982062780269062,0.3168584610368443,0.15392182800227397,WE,3.0,WE,0
griffyo01w,SAC,1077,494.39999999999986,0.4590529247910862,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
groomla01w,SAC,543,117.4,0.21620626151012892,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
grubigo01w,IND,481,79.9,0.16611226611226612,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
hallvi01w,CLE,348,50.5,0.14511494252873564,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
hammobe01w,NYL,619,172.29999999999998,0.27835218093699515,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
harrili01w,PHO,915,186.29999999999995,0.20360655737704914,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
harrokr01w,MIN,72,20.999999999999996,0.29166666666666663,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
hendene01w,HOU,179,12.700000000000003,0.07094972067039108,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
henniso01w,SEA,902,107.69999999999999,0.11940133037694012,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
herriam01w,UTA,448,75.99999999999999,0.16964285714285712,0.26355286756367835,0.12802731862642455,WE,3.0,WE,0
hicksje01w,ORL,456,77.69999999999999,0.17039473684210524,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
hillec01w,PHO,8,0.19999999999999996,0.024999999999999994,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
hledeko01w,UTA,455,81.69999999999999,0.17956043956043954,0.26355286756367835,0.12802731862642455,WE,3.0,WE,0
holdsch01w,WAS,975,307.0999999999999,0.3149743589743589,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
hollake01w,SAC,874,235.79999999999995,0.2697940503432494,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
iveyni01w,IND,708,111.4,0.15734463276836158,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
jacksla01w,SEA,1001,320.30000000000007,0.31998001998002007,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
jacksta01w,HOU,442,89.69999999999997,0.20294117647058818,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
jacksta02w,POR,497,54.10000000000001,0.10885311871227366,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
johnsja01w,ORL,139,20.6,0.14820143884892087,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
johnsla01w,UTA,228,1.599999999999996,0.007017543859649106,0.26355286756367835,0.12802731862642455,WE,3.0,WE,0
johnspo01w,CLE,119,15.399999999999995,0.1294117647058823,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
johnssh01w,ORL,785,190.19999999999996,0.2422929936305732,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
johnsti01w,HOU,672,102.70000000000002,0.15282738095238096,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
johnsvi01w,NYL,939,235.2,0.2504792332268371,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
jonesme01w,CLE,998,252.39999999999998,0.2529058116232465,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
kingija01w,DET,625,133.1,0.21295999999999998,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
korstil01w,PHO,75,7.5,0.1,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
kubikni01w,PHO,21,1.9000000000000004,0.09047619047619049,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
lassiam01w,HOU,613,95.99999999999997,0.15660685154975526,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
lazicka01w,NYL,55,-0.10000000000000142,-0.001818181818181844,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
lennobe01w,MIN,241,68.80000000000001,0.28547717842323656,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
leslili01w,LAS,1033,455.70000000000016,0.44114230396902243,0.3168584610368443,0.15392182800227397,WE,3.0,WE,1
levanni01w,LAS,67,16.5,0.2462686567164179,0.3168584610368443,0.15392182800227397,WE,3.0,WE,0
lewisty01w,HOU,419,60.69999999999999,0.14486873508353218,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
lobore01w,NYL,85,-2.0999999999999996,-0.02470588235294117,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
lovelst01w,SEA,211,40.89999999999999,0.19383886255924165,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
luckepa01w,PHO,8,1.0,0.125,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
luzhe01w,WAS,489,112.89999999999998,0.23087934560327195,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
mabikmw01w,LAS,828,250.8,0.30289855072463767,0.3168584610368443,0.15392182800227397,WE,3.0,WE,0
machacl01w,CHA,580,102.0,0.17586206896551723,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
malcona01w,IND,705,136.4,0.19347517730496455,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
mapprh01w,LAS,395,75.4,0.1908860759493671,0.3168584610368443,0.15392182800227397,WE,3.0,WE,0
marcimi01w,SEA,392,81.20000000000002,0.20714285714285718,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
martima01w,MIN,494,37.69999999999999,0.07631578947368418,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
maxwemo01w,IND,238,18.200000000000003,0.07647058823529412,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
mccaiti01w,ORL,442,33.69999999999999,0.0762443438914027,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
mccarst01w,IND,504,128.8,0.2555555555555556,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
mccrani01w,WAS,828,165.10000000000002,0.19939613526570052,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
mccrini01w,LAS,350,69.80000000000001,0.19942857142857146,0.3168584610368443,0.15392182800227397,WE,3.0,WE,0
mcculda01w,IND,90,16.799999999999997,0.18666666666666665,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
mcgheca01w,ORL,71,-4.899999999999999,-0.06901408450704223,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
mcwilta01w,ORL,1059,366.3,0.34589235127478757,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
melvich01w,CLE,754,211.3,0.2802387267904509,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
milleco01w,WAS,137,8.5,0.06204379562043796,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
milleke01w,CHA,225,40.49999999999999,0.17999999999999997,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
millsta01w,WAS,319,34.400000000000006,0.1078369905956113,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
miltode01w,LAS,938,268.80000000000007,0.28656716417910455,0.3168584610368443,0.15392182800227397,WE,3.0,WE,0
moisead01w,PHO,123,24.1,0.1959349593495935,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
moweje01w,POR,17,3.1000000000000005,0.1823529411764706,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
nagyan01w,NYL,213,7.300000000000004,0.03427230046948359,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
ndiayas01w,DET,913,238.3,0.2610076670317634,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
nemcoev01w,CLE,113,16.300000000000004,0.14424778761061952,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
nevescl01w,DET,407,61.09999999999998,0.15012285012285007,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
nolande01w,DET,545,90.10000000000001,0.1653211009174312,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
nygaava01w,POR,259,32.90000000000002,0.12702702702702712,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
pagemu01w,WAS,989,178.50000000000006,0.1804853387259859,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
palmewe01w,DET,651,141.0,0.21658986175115208,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
pavlimi01w,UTA,21,2.0999999999999996,0.09999999999999998,0.26355286756367835,0.12802731862642455,WE,3.0,WE,0
payeka01w,MIN,652,88.39999999999998,0.13558282208588954,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
penicti01w,SAC,744,175.00000000000006,0.23521505376344093,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
pettibr01w,PHO,497,116.89999999999998,0.23521126760563377,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
phillta01w,NYL,1049,332.8,0.317254528122021,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
powelel01w,ORL,1055,247.10000000000002,0.234218009478673,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
pridely01w,MIN,713,113.99999999999997,0.1598877980364656,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
radunha01w,NYL,9,2.0999999999999996,0.23333333333333328,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
randase01w,SEA,884,128.60000000000002,0.14547511312217198,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
rasmukr01w,MIA,416,47.0,0.11298076923076923,0.23510801190208194,0.1229490162302964,EA,3.0,EA,0
reddja01w,SEA,659,104.69999999999999,0.1588770864946889,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
reedbr01w,PHO,13,-1.2999999999999998,-0.09999999999999999,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
reidtr01w,MIA,278,51.2,0.1841726618705036,0.23510801190208194,0.1229490162302964,EA,3.0,EA,0
rileyru01w,MIA,799,156.8,0.19624530663329162,0.23510801190208194,0.1229490162302964,EA,3.0,EA,0
rizzoje01w,CLE,476,76.10000000000002,0.15987394957983198,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
robincr01w,NYL,980,273.20000000000005,0.2787755102040817,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
salesny01w,ORL,1039,301.2999999999999,0.28999037536092387,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
samsh01w,MIA,1100,282.40000000000003,0.25672727272727275,0.23510801190208194,0.1229490162302964,EA,3.0,EA,0
santoal01w,SEA,62,3.3999999999999986,0.054838709677419335,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
santoke01w,DET,153,28.1,0.18366013071895426,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
sauerpa01w,CLE,4,0.6000000000000001,0.15000000000000002,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
saundja01w,PHO,253,33.4,0.13201581027667983,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
saureau01w,WAS,455,22.000000000000007,0.04835164835164837,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
schumke01w,IND,380,89.19999999999999,0.23473684210526313,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
schwege01w,MIN,423,55.900000000000006,0.13215130023640664,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
scottol01w,IND,775,168.40000000000003,0.2172903225806452,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
shakiel01w,HOU,203,29.4,0.14482758620689654,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
smithch02w,CHA,678,119.40000000000003,0.17610619469026553,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
smithch03w,SEA,589,39.400000000000006,0.066893039049236,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
smithka01w,MIN,1234,449.20000000000005,0.36401944894651544,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
smithta01w,SAC,912,227.29999999999995,0.24923245614035083,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
spornra01w,DET,265,35.4,0.13358490566037734,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
stafftr01w,HOU,365,69.70000000000002,0.1909589041095891,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
staleda01w,CHA,1152,223.79999999999995,0.19427083333333328,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
starbka01w,UTA,310,57.000000000000014,0.18387096774193554,0.26355286756367835,0.12802731862642455,WE,3.0,WE,0
stedika01w,SEA,393,70.59999999999998,0.17964376590330783,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
stepama01w,PHO,815,291.0,0.3570552147239264,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
stileja01w,POR,1023,257.0,0.2512218963831867,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
stinsan01w,CHA,1006,337.2,0.3351888667992048,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
stiresh01w,MIN,201,24.4,0.12139303482587065,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
stockta01w,WAS,11,0.30000000000000004,0.02727272727272728,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
streiju01w,IND,707,199.10000000000005,0.2816124469589817,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
suttota01w,CHA,602,155.4,0.25813953488372093,0.23354155487487974,0.12212984231570535,EA,3.0,EA,0
taylope01w,CLE,561,167.99999999999997,0.2994652406417112,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
thomast01w,POR,413,54.10000000000001,0.13099273607748185,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
thompal01w,IND,381,119.30000000000001,0.3131233595800525,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
thompti01w,HOU,1102,350.5,0.3180580762250454,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
timmsmi01w,PHO,408,77.80000000000003,0.190686274509804,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
torniel01w,DET,777,193.6,0.24916344916344915,0.2083694306912523,0.10896615691100375,EA,3.0,EA,0
torrele01w,MIA,8,-2.0,-0.25,0.23510801190208194,0.1229490162302964,EA,3.0,EA,0
tuvicsl01w,PHO,325,35.70000000000001,0.10984615384615387,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
vangomi01w,MIN,243,14.79999999999999,0.060905349794238645,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
vealkr01w,PHO,658,80.19999999999999,0.12188449848024314,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
vodicka01w,SEA,405,94.5,0.23333333333333334,0.21922843646199597,0.10649563082485286,WE,3.0,WE,0
walkede01w,POR,297,49.79999999999998,0.16767676767676762,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
walsema01w,SAC,8,1.6000000000000005,0.20000000000000007,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
washico01w,HOU,1013,189.0,0.18657453109575517,0.25227489924465857,0.12254876680194476,WE,3.0,WE,0
washito01w,WAS,336,53.70000000000002,0.15982142857142861,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
wautean01w,CLE,622,182.5,0.2934083601286174,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
weathte01w,NYL,974,241.20000000000005,0.2476386036960986,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
whitiva01w,MIN,462,41.10000000000001,0.08896103896103898,0.25512482996917796,0.1239331910819922,WE,3.0,WE,0
whitmta01w,NYL,752,116.0,0.15425531914893617,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
whittje01w,WAS,20,-6.300000000000001,-0.31500000000000006,0.22353068810432217,0.11689469013567147,EA,3.0,EA,0
wickssu01w,NYL,602,144.9,0.24069767441860465,0.26746458808330037,0.13986978884828058,EA,3.0,EA,0
williad01w,PHO,375,34.80000000000001,0.09280000000000004,0.24244393672127362,0.11777313380268803,WE,3.0,WE,0
willina01w,UTA,1064,350.8,0.32969924812030077,0.26355286756367835,0.12802731862642455,WE,3.0,WE,0
williri01w,IND,1042,284.8,0.27332053742802304,0.2389630806548572,0.12496501265176789,EA,3.0,EA,0
williwe01w,LAS,47,7.999999999999998,0.17021276595744678,0.3168584610368443,0.15392182800227397,WE,3.0,WE,0
witheso01w,POR,862,169.20000000000002,0.19628770301624132,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
wolteka01w,SAC,378,89.0,0.23544973544973544,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
wolvean01w,CLE,5,0.6000000000000002,0.12000000000000004,0.24511945800869286,0.12818447137234867,EA,3.0,EA,0
wyckobr01w,ORL,648,65.5,0.10108024691358025,0.26014306653983066,0.13604102153492578,EA,3.0,EA,0
wynneda01w,SAC,3,2.6000000000000005,0.8666666666666668,0.2982774658145428,0.14489565037911875,WE,3.0,WE,0
youngca01w,POR,279,54.10000000000001,0.19390681003584231,0.2108065276350168,0.10240448048070477,WE,3.0,WE,0
abrossv01w,MIN,805,148.00000000000006,0.18385093167701871,0.20045731104798525,0.1289575247601802,WE,4.0,WE,0
aguilel01w,UTA,141,30.200000000000003,0.2141843971631206,,,,,,0
ambermo01w,SAC,4,-0.8,-0.2,0.2640777355628469,0.16988560279702716,WE,4.0,WE,0
anderke01w,CHA,31,1.3000000000000007,0.041935483870967766,0.27871448545196176,0.17622243579486105,EA,4.0,EA,0
andrame01w,CLE,665,54.79999999999998,0.08240601503759395,0.24684715168997737,0.15607371920154064,EA,4.0,EA,0
arcaija01w,HOU,1116,278.0,0.24910394265232974,0.2792363010221868,0.1796373602676424,WE,4.0,WE,0
askamma01w,LAS,287,58.099999999999994,0.2024390243902439,0.30810086204815496,0.19820641281922025,WE,4.0,WE,0
azzije01w,UTA,1151,261.69999999999993,0.22736750651607293,,,,,,0
badertr01w,CLE,132,8.5,0.06439393939393939,0.24684715168997737,0.15607371920154064,EA,4.0,EA,0
barksla01w,POR,285,47.60000000000002,0.1670175438596492,,,,,,0
barnead01w,SEA,493,77.39999999999998,0.15699797160243403,0.27640328795512986,0.17781483580679372,WE,4.0,WE,0
barnequ01w,PHO,13,5.551115123125783e-16,4.2700885562506023e-17,0.22616897096505806,0.14549826354913628,WE,4.0,WE,0
bauerca01w,SAC,233,-7.0000000000000036,-0.030042918454935636,0.2640777355628469,0.16988560279702716,WE,4.0,WE,0
berthlu01w,CLE,16,3.8999999999999995,0.24374999999999997,0.24684715168997737,0.15607371920154064,EA,4.0,EA,0
beviltu01w,POR,421,68.29999999999998,0.16223277909738712,,,,,,0
birdsu01w,SEA,1121,349.2,0.31150758251561106,0.27640328795512986,0.17781483580679372,WE,4.0,WE,0
blackde01w,MIA,899,213.09999999999997,0.23704115684093433,,,,,,0
boltoru01w,SAC,737,217.69999999999996,0.29538670284938934,0.2640777355628469,0.16988560279702716,WE,4.0,WE,0
bonfisu01w,PHO,306,71.1,0.23235294117647057,0.22616897096505806,0.14549826354913628,WE,4.0,WE,0
brondsa01w,MIA,763,130.90000000000003,0.17155963302752297,,,,,,0
browned01w,DET,549,54.39999999999999,0.09908925318761383,0.23915446436743765,0.1512098740533851,EA,4.0,EA,0
brownki01w,WAS,108,13.7,0.12685185185185185,0.27137106630904195,0.17157942197256376,EA,4.0,EA,0
brownru01w,CLE,468,70.30000000000001,0.15021367521367524,0.24684715168997737,0.15607371920154064,EA,4.0,EA,0
bullevi01w,WAS,953,248.19999999999993,0.2604407135362014,0.27137106630904195,0.17157942197256376,EA,4.0,EA,0
burgean01w,WAS,632,136.20000000000002,0.2155063291139241,0.27137106630904195,0.17157942197256376,EA,4.0,EA,0
burraal01w,POR,633,203.90000000000003,0.3221169036334914,,,,,,0
burseja01w,MIN,344,39.900000000000006,0.11598837209302328,0.20045731104798525,0.1289575247601802,WE,4.0,WE,0
byearla01w,LAS,486,160.70000000000005,0.3306584362139919,0.30810086204815496,0.19820641281922025,WE,4.0,WE,0
campbed01w,SAC,12,2.5999999999999996,0.21666666666666665,0.2640777355628469,0.16988560279702716,WE,4.0,WE,0
cantydo01w,DET,625,97.20000000000002,0.15552000000000002,0.23915446436743765,0.1512098740533851,EA,4.0,EA,0
cashsw01w,DET,1079,345.19999999999993,0.3199258572752548,0.23915446436743765,0.1512098740533851,EA,4.0,EA,0
castriz01w,MIA,182,14.999999999999986,0.08241758241758233,,,,,,0
catchta01w,IND,1167,549.0,0.4704370179948586,0.29294125303588314,0.18521757515068082,EA,4.0,EA,0
caufila01w,UTA,65,8.099999999999998,0.12461538461538459,,,,,,0
