playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
mabikmw01w,6,0,LAS,WNBA,17,14,367,99,8,19,27,29,15,0,14,43,122,39,20,10,49,11,0,1,1,11,2,0,0,0,0,0,0,2,0,4,1,0,0,2,0,0
macchla01w,6,0,LAS,WNBA,13,1,148,63,6,12,18,7,8,1,13,23,53,21,17,12,28,9,0,2,0,9,7,0,0,0,0,0,0,0,1,4,2,2,2,1,1,0
maigaha01w,6,0,SAC,WNBA,34,0,408,129,31,36,67,30,24,6,42,69,131,59,35,11,0,0,0,8,0,82,30,5,8,13,4,5,3,8,16,26,13,6,4,0,0,1
mannkr01w,6,0,MIN,WNBA,24,0,185,71,11,24,35,11,8,1,7,16,60,30,16,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martinu01w,6,0,MIN,WNBA,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mascira01w,6,0,LAS,WNBA,33,1,463,122,20,27,47,23,15,1,21,51,104,44,20,15,46,19,0,2,1,47,24,2,1,3,4,1,0,1,6,17,8,4,4,10,4,0
matteca01w,6,0,CHA,WNBA,10,0,56,9,0,3,3,6,1,0,2,4,13,3,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mazzake01w,6,0,CHA,WNBA,27,2,226,64,14,17,31,7,9,0,7,9,72,21,10,8,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarja01w,6,0,CHA,WNBA,28,3,311,50,32,44,76,11,12,7,22,39,50,17,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccrani01w,6,0,SAS,WNBA,23,5,302,38,7,13,20,16,11,0,18,26,62,15,11,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mckivte01w,6,0,CHA,WNBA,31,1,362,113,29,36,65,7,14,18,26,71,91,44,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcwilta01w,6,0,CON,WNBA,34,34,1083,471,78,170,248,65,37,25,59,80,364,180,136,107,18,4,1,8,8,284,127,22,53,75,13,9,11,16,23,94,48,38,30,3,1,0
melvich01w,6,0,WAS,WNBA,34,34,1051,397,82,117,199,25,31,14,61,113,305,150,138,93,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miaomi01w,6,0,SAC,WNBA,18,0,135,31,0,4,4,13,5,1,15,13,30,9,7,7,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleco01w,6,0,WAS,WNBA,34,4,500,153,24,35,59,44,26,3,28,53,160,68,10,8,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleke01w,6,0,IND,WNBA,34,34,1057,348,26,60,86,81,40,2,53,81,278,122,79,67,114,37,1,4,4,155,40,0,7,7,10,5,0,5,13,39,12,10,7,17,9,0
miltode01w,6,0,WAS,WNBA,33,30,1069,394,45,127,172,58,57,18,75,117,331,138,99,79,119,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreje01w,6,1,CHA,WNBA,6,0,49,3,1,4,5,2,0,0,4,9,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreje01w,6,2,LAS,WNBA,15,0,109,8,4,4,8,1,4,0,5,21,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moorelo01w,6,0,NYL,WNBA,24,0,182,22,4,23,27,19,10,0,25,12,23,9,9,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta01w,6,0,NYL,WNBA,7,0,48,11,0,7,7,6,0,0,4,6,6,4,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newtoch01w,6,0,SAC,WNBA,34,34,715,148,32,34,66,55,24,9,37,102,149,60,36,22,25,6,0,8,8,182,46,4,10,14,8,2,0,11,19,42,18,12,8,4,2,0
ngoyibe01w,6,0,SAS,WNBA,26,0,251,111,17,44,61,5,5,2,25,45,81,46,26,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nieuwma01w,6,0,LAS,WNBA,7,0,16,4,2,0,2,0,0,0,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nolande01w,6,0,DET,WNBA,33,33,1213,524,31,125,156,121,55,14,100,64,462,184,160,128,90,28,0,2,2,79,37,1,7,8,7,2,2,6,4,37,15,7,6,4,1,0
ohldeni01w,6,0,MIN,WNBA,34,34,1038,382,63,131,194,78,21,22,84,92,292,133,142,116,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,6,0,WAS,WNBA,34,4,589,108,21,62,83,25,15,9,23,56,119,47,8,8,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paigeyo01w,6,0,IND,WNBA,13,0,78,16,2,7,9,13,2,0,6,1,22,6,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,6,0,SAS,WNBA,34,29,882,326,53,140,193,33,20,7,42,74,242,125,70,52,56,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penicti01w,6,0,SAC,WNBA,34,33,927,195,8,89,97,149,48,6,67,64,172,54,100,79,41,8,0,6,6,162,32,2,22,24,31,6,1,14,9,31,10,15,12,4,0,0
perkiji01w,6,0,CHA,WNBA,30,11,464,150,24,20,44,32,29,9,32,45,151,64,30,19,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillta01w,6,0,HOU,WNBA,32,1,366,111,30,49,79,14,11,8,30,56,94,40,48,31,0,0,0,5,0,53,13,1,8,9,1,1,0,4,6,12,5,4,3,0,0,0
pierspl01w,6,2,DET,WNBA,23,0,444,178,27,35,62,21,14,6,42,54,126,55,96,67,1,1,0,2,0,20,4,3,3,6,0,1,0,0,5,5,2,2,0,0,0,0
pierspl01w,6,1,PHO,WNBA,12,11,318,92,19,40,59,13,10,13,32,39,105,36,29,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,6,0,DET,WNBA,29,21,671,163,25,55,80,77,29,4,51,62,142,62,65,39,2,0,0,2,0,32,0,2,5,7,5,3,0,2,5,0,0,0,0,0,0,0
powelni01w,6,0,SAC,WNBA,34,34,988,364,32,92,124,62,39,16,44,83,317,120,72,58,159,66,0,8,8,257,88,2,18,20,15,7,1,12,16,78,30,10,8,42,20,0
raglafe01w,6,0,HOU,WNBA,4,0,9,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,6,2,CHA,WNBA,3,0,29,6,2,3,5,2,1,0,1,8,4,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,6,1,HOU,WNBA,24,19,522,121,26,50,76,22,13,16,19,56,98,47,30,22,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rileyru01w,6,0,DET,WNBA,33,33,855,251,43,113,156,39,23,46,68,131,267,100,60,48,12,3,4,2,2,54,17,3,8,11,0,1,2,5,10,17,7,0,0,3,3,1
robinas01w,6,0,PHO,WNBA,34,15,659,103,48,70,118,31,20,34,38,108,129,42,38,19,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robincr01w,6,0,NYL,WNBA,32,31,969,234,29,71,100,58,21,5,38,86,224,85,38,30,107,34,1,2,2,50,7,1,7,8,4,1,1,1,5,13,2,2,2,7,1,0
salesny01w,6,0,CON,WNBA,34,34,1074,532,36,88,124,74,61,10,64,96,482,201,108,81,116,49,0,8,8,270,115,10,22,32,19,16,8,16,20,101,37,31,25,38,16,0
samsh01w,6,0,CHA,WNBA,34,33,1075,387,53,92,145,91,44,2,100,87,377,146,108,77,56,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfona01w,6,0,WAS,WNBA,27,0,293,88,15,30,45,6,10,11,17,50,60,29,62,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumke01w,6,0,IND,WNBA,34,14,516,135,26,42,68,14,10,24,33,59,138,58,21,17,11,2,0,4,0,42,20,7,1,8,2,2,4,0,6,19,9,2,2,0,0,0
scottol01w,6,0,SAC,WNBA,18,0,170,38,17,16,33,5,4,2,22,27,39,14,20,10,0,0,0,7,0,38,9,2,5,7,5,0,1,3,8,8,4,2,1,0,0,0
smithch02w,6,0,WAS,WNBA,34,34,1036,246,34,94,128,71,22,11,46,93,190,87,46,30,100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithje01w,6,0,NYL,WNBA,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithka01w,6,2,DET,WNBA,13,9,394,124,11,17,28,26,5,3,17,27,107,40,34,26,55,18,0,2,2,67,21,2,4,6,1,2,0,2,5,26,7,5,5,10,2,0
smithka01w,6,1,MIN,WNBA,23,23,766,306,12,43,55,61,25,2,54,46,261,100,90,71,104,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithta01w,6,0,CHA,WNBA,31,31,1063,421,45,117,162,41,51,32,84,105,405,169,104,83,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snellbe01w,6,0,PHO,WNBA,20,0,226,65,19,17,36,18,7,1,11,31,55,19,18,16,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snowmi01w,6,0,HOU,WNBA,33,33,966,396,68,157,225,40,20,38,65,120,276,152,130,92,0,0,4,5,5,152,52,1,26,27,4,5,3,16,15,34,18,23,16,0,0,0
staleda01w,6,1,CHA,WNBA,23,23,684,146,7,46,53,121,30,0,42,47,131,53,30,23,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staleda01w,6,2,HOU,WNBA,10,3,221,33,2,15,17,28,6,1,12,23,28,10,10,9,14,4,1,5,0,125,21,0,4,4,14,9,0,7,9,13,6,7,6,8,3,0
stepama01w,6,0,PHO,WNBA,15,14,409,162,29,51,80,23,20,38,22,33,144,68,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevema01w,6,0,SEA,WNBA,4,1,53,6,2,4,6,1,2,0,4,3,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stinsan01w,6,0,DET,WNBA,18,1,102,22,6,6,12,13,3,0,4,6,23,8,6,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streiju01w,6,0,IND,WNBA,34,20,686,186,37,64,101,32,29,11,36,75,178,82,27,19,6,3,0,4,4,96,18,10,8,18,5,5,1,6,11,23,6,6,6,0,0,0
